"ID Fiche Terrain";"Libellé Sortie";"ID Fiche Fréquentation";"Libellé Territoire";"Code Site";"Libellé Site";"Code Sous Site";"Libellé Sous Site";"Heure Comptage";"Type Activite";"Nb Total";"Nb Adultes";"Nb Enfants";"Autres usages";"Commentaires"
243675;"ARMO_049_41700_NA_133";243676;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_049";"Anse de Morieux";;;6;;;"";
243677;"ARMO_050_41700_NA_134";243678;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_050";"Pointe des Guettes";;;0;;;"";
243679;"ARMO_051_41700_NA_135";243680;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_051";"Anse d'Yffiniac";;;4;;;"";
243681;"ARMO_052_41700_NA_136";243682;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_052";"Saint-Laurent-de-la-Mer";;;63;;;"";
243809;"Banc de praires_02/03/2014_NR_Marie-France Le Boulzec_8070";243810;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";;;120;;;"";
243819;"Besselue_02/03/2014_11:05_Isabelle Landriau_3501";243820;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"11:05";;314;;;"";
243887;"Goaz-Trez_02/03/2014_NR_Franck Delisle_7853";243888;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";;;93;;;"";
243933;"La Balise_02/03/2014_10:23_CPIE MO_2481";243934;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_2";"La Balise";"10:23";;49;;;"";
243937;"La Bree_02/03/2014_10:23_Roselyne Anceaume _2513";243938;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"10:23";;34;;;"";
243939;"La Cepe fermee_02/03/2014_10:23_CPIE MO_2663";243940;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_101";"La Cèpe (zone ouverte et interdite)";"EGMP_101_1";"La Cèpe fermée";"10:23";;19;;;"";
243941;"La Cepe ouverte_02/03/2014_10:23_CPIE MO_2680";243942;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_101";"La Cèpe (zone ouverte et interdite)";"EGMP_101_2";"La Cèpe ouverte";"10:23";;75;;;"";
243963;"Lauzieres_02/03/2014_10:45_Mélanie Vaillant_3666";243964;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_032";"Lauzières";"10:45";;8;;;"";
243967;"Le Florin_02/03/2014_10:42_Olivia Coulon_3731";243968;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_075";"Le Florin";"10:42";;25;;;"";
243979;"Les Conches Nord_02/03/2014_NA_Julie Vuilleret_4431";243980;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_010";"Les Conches Nord";;;0;;;"";
243981;"Les Conches Sud_02/03/2014_NA_Julie Vuilleret_4449";243982;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_012";"Les Conches Sud";;;0;;;"";
244011;"Ors (Baie sud-Pointe Blanche)_02/03/2014_10:23_CPIE MO_3190";244012;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_142";"Ors";"EGMP_142_1";"Ors (Baie sud - Pointe Blanche)";"10:23";;45;;;"";
244013;"Ors (Ors et Oulme)_02/03/2014_10:23_CPIE MO_3191";244014;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_142";"Ors";"EGMP_142_2";"Ors (Ors et Oulme)";"10:23";;34;;;"";
244027;"Piégu_02/03/2014_NR_Jérémy Allain_8523";244028;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";;;42;;;"";
244029;"Plage d_Aytre_02/03/2014_10:25_Olivia Coulon_3808";244030;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_076";"Plage d'Aytré";"10:25";;255;;;"";
244031;"Plage des Conches_02/03/2014_NA_Julie Vuilleret_4482";244032;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";;;0;;;"";
244041;"Pointe de Bilfot_02/03/2014_NR_Marie-France Le Boulzec_8069";244042;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";;;15;;;"";
244045;"Pointe de Digolet_02/03/2014_10:45_Mélanie Vaillant_3665";244046;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_031";"Pointe de Digolet";"10:45";;3;;;"";
244049;"Pointe de la Republique_02/03/2014_NA_APELT_1171";244050;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"EGMP_015";"Pointe de la République";;;59;;;"";
244063;"Pointe du Grouin du Cou_02/03/2014_NA_Anne Calais_1185";244064;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"EGMP_014";"Pointe du Grouin du Cou";;;41;;;"";
244067;"Pointe du Roux_02/03/2014_10:38_Olivia Coulon_3978";244068;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_074";"Pointe du Roux";"10:38";;68;;;"";
244085;"Port Lazo_02/03/2014_NR_Marie-France Le Boulzec_8068";244086;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";;;0;;;"";
244103;"Rulosquet_02/03/2014_NR_Franck Delisle_7855";244104;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";;;21;;;"";
244123;"Sud Minimes_02/03/2014_10:44_Isabelle Landriau_4022";244124;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_072";"Sud Minimes";"10:44";;136;;;"";
244131;"Toëno_02/03/2014_NR_Franck Delisle_7854";244132;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";;;40;;;"";
244137;"Verdelet_02/03/2014_NR_Jérémy Allain_8524";244138;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";;;70;;;"";
244145;"Banc de praires_03/03/2014_NR_Franck Delisle_8074";244146;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";;;70;;;"";
244147;"Besselue_03/03/2014_11:12_Olivia Coulon_3502";244148;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"11:12";;5;;;"";
244151;"La Bree_03/03/2014_12:00_Sarah Olivier_2514";244152;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"12:00";;5;5;0;"";
244155;"Pointe de Bilfot_03/03/2014_NR_Franck Delisle_8073";244156;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";;;24;;;"";
244157;"Port Lazo_03/03/2014_NR_Franck Delisle_8072";244158;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";;;0;;;"";
244159;"Besselue_04/03/2014_11:55_Olivia Coulon_3503";244160;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"11:55";;37;;;"";
244165;"Goaz-Trez_04/03/2014_NR_Franck Delisle_7856";244166;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";;;25;;;"";
244169;"La Bree_04/03/2014_12:45_Adrien Privat_2515";244170;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"12:45";;9;9;0;"";
244173;"Rulosquet_04/03/2014_NA_NA_7858";244174;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";;;6;;;"";
244175;"Toëno_04/03/2014_NR_Franck Delisle_7857";244176;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";;;15;;;"";
244183;"Besselue_10/03/2014_17:06_Olivia Coulon_3504";244184;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"05:06";;3;;;"";
244211;"La Bree_17/03/2014_10:50_Sarah Olivier_2516";244212;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"10:50";;12;12;0;"";
244219;"Besselue_18/03/2014_10:46_Olivia Coulon_3505";244220;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"10:46";;22;;;"";
244285;"Banc de praires_30/03/2014_NR_Franck Delisle, Mélanie Even_8078";244286;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";;;167;;;"";
244303;"Pointe de Bilfot_30/03/2014_NR_Franck Delisle, Mélanie Even_8077";244304;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";;;28;;;"";
244307;"Port Lazo_30/03/2014_NR_Franck Delisle, Mélanie Even_8076";244308;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";;;7;;;"";
244333;"Goaz-Trez_31/03/2014_NR_Olivier Massard_7859";244334;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";;;44;;;"";
244337;"Rulosquet_31/03/2014_NA_NA_7861";244338;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";;;11;;;"";
244339;"Toëno_31/03/2014_NR_Olivier Massard_7860";244340;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";;;28;;;"";
244361;"Piégu_01/04/2014_15:40_Franck Delisle_8527";244362;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"03:40";;8;;;"";
244363;"Pointe du Grouin_01/04/2014_NA_Ecogardes_1388";244364;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_186-187";"Fosse de Loix";"EGMP_186";"Pointe du Grouin";;;13;;;"";
244365;"Tonille_01/04/2014_NA_Ecogardes_1398";244366;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_186-187";"Fosse de Loix";"EGMP_187";"Tonille";;;21;;;"";
244367;"Verdelet_01/04/2014_15:40_Franck Delisle_8528";244368;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"03:40";;29;;;"";
244371;"Arcouest - Est Embarcadère_02/04/2014_NR_Franck Delisle_8393";244372;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";;;8;;;"";"3 couples + 2 seuls"
244373;"Arcouest - Ouest Embarcadère_02/04/2014_NR_Franck Delisle_8392";244374;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";;;2;;;"";"1 couple"
244383;"La Bree_04/04/2014_14:45_Adrien Privat_2517";244384;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"02:45";;4;4;0;"";
244417;"Besselue_14/04/2014_10:10_Olivia Coulon_3506";244418;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"10:10";;5;;;"";
244427;"Besselue_15/04/2014_10:37_Olivia Coulon_3507";244428;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"10:37";;6;;;"";
244447;"Pointe du Grouin_16/04/2014_NA_Ecogardes_1389";244448;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_186-187";"Fosse de Loix";"EGMP_186";"Pointe du Grouin";;;40;;;"";
244457;"EXT FORT_17/04/2014_11:46_NE_6046";244458;"Côte basque";"BASQ_13";"Socoa";"BASQ_13_1";"Socoa - EXT FORT";"11:46";;1;1;0;"";"1 pêcheur poulpe"
244461;"INTER FORT_17/04/2014_11:43_NE_6047";244462;"Côte basque";"BASQ_13";"Socoa";"BASQ_13_2";"Socoa - INTER FORT";"11:43";;0;0;0;"";
244465;"La Bree_17/04/2014_12:11_Sarah Olivier_2518";244466;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"12:11";;64;64;0;"";
244475;"Arcouest - Est Embarcadère_18/04/2014_16:08_Franck Delisle_8395";244476;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"04:08";;0;;;"";
244477;"Arcouest - Ouest Embarcadère_18/04/2014_16:08_Franck Delisle_8394";244478;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"04:08";;0;;;"";
244479;"Banc de praires_18/04/2014_15:55_Olivier Massard_8082";244480;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"03:55";;2;;;"";
244483;"Pointe de Bilfot_18/04/2014_15:55_Olivier Massard_8081";244484;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"03:55";;3;;;"";
244485;"Port Lazo_18/04/2014_15:55_Olivier Massard_8080";244486;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"03:55";;0;;;"";
244489;"La Bree_19/04/2014_13:45_Jean-Baptiste Bonnin_2519";244490;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"01:45";;15;12;3;"";
244497;"Piégu_19/04/2014_17:20_Jérémy Allain_8530";244498;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"05:20";;1;;;"";
244501;"Verdelet_19/04/2014_17:20_Jérémy Allain_8531";244502;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"05:20";;3;;;"";"Verdelet accessible"
244517;"Besselue_22/04/2014_16:49_Olivia Coulon_3508";244518;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"04:49";;20;;;"";
244531;"Arcouest - Est Embarcadère_24/04/2014_09:25_Franck Delisle_8397";244532;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"09:25";;0;;;"";
244533;"Arcouest - Ouest Embarcadère_24/04/2014_09:25_Franck Delisle_8396";244534;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"09:25";;0;;;"";
244535;"Banc de praires_24/04/2014_09:30_Olivier Massard_8086";244536;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"09:30";;0;;;"";"totalement immergé"
244537;"Pointe de Bilfot_24/04/2014_09:30_Olivier Massard_8085";244538;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"09:30";;0;;;"";
244539;"Port Lazo_24/04/2014_09:30_Olivier Massard_8084";244540;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"09:30";;0;;;"";
244543;"Goaz-Trez_25/04/2014_10:00_Franck Delisle_7862";244544;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"10:00";;12;;;"";"Panneau pas à jour : Marais du Quellen"
244547;"Rulosquet_25/04/2014_10:00_Franck Delisle_7864";244548;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"10:00";;6;;;"";
244549;"Toëno_25/04/2014_10:00_Franck Delisle_7863";244550;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"10:00";;7;;;"";"Panneaux pas à jour : presqu_île Toëno, Port St-Sauveur, Camping du Dourlin"
244551;"Banc de praires_28/04/2014_13:15_Franck Delisle, Olivier Massard & Christelle Barth_8090";244552;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"01:15";;7;;;"";
244553;"Besselue_28/04/2014_10:51_Isabelle Landriau_3509";244554;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"10:51";;8;;;"";
244561;"Pointe de Bilfot_28/04/2014_13:15_Franck Delisle, Olivier Massard & Christelle Barth_8089";244562;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"01:15";;18;;;"";
244563;"Port Lazo_28/04/2014_13:15_Franck Delisle, Olivier Massard & Christelle Barth_8088";244564;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"01:15";;0;;;"";
244565;"Besselue_29/04/2014_11:30_Isabelle Landriau_3510";244566;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"11:30";;10;;;"";
244585;"Banc de praires_30/04/2014_14:41_Franck Delisle, Olivier Massard & Christelle Barth_8094";244586;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"02:41";;8;;;"";
244589;"Besselue_30/04/2014_12:03_Olivia Coulon_3511";244590;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"12:03";;21;;;"";
244627;"La Balise_30/04/2014_11:20_CPIE MO_2482";244628;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_2";"La Balise";"11:20";;106;;;"";
244631;"La Bree_30/04/2014_11:20_Sarah Olivier_2520";244632;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"11:20";;125;125;0;"";
244635;"La Cepe fermee_30/04/2014_11:20_CPIE MO_2664";244636;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_101";"La Cèpe (zone ouverte et interdite)";"EGMP_101_1";"La Cèpe fermée";"11:20";;14;;;"";
244637;"La Cepe ouverte_30/04/2014_11:20_CPIE MO_2681";244638;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_101";"La Cèpe (zone ouverte et interdite)";"EGMP_101_2";"La Cèpe ouverte";"11:20";;45;;;"";
244657;"Lauzieres_30/04/2014_12:43_Olivia Coulon_3669";244658;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_032";"Lauzières";"12:43";;7;;;"";
244659;"Le Florin_30/04/2014_11:42_Florian Bargat_3732";244660;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_075";"Le Florin";"11:42";;6;;;"";
244675;"Les Conches Nord_30/04/2014_NA_Amandine et Corentin_4432";244676;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_010";"Les Conches Nord";;;5;;;"";
244687;"Matha_30/04/2014_11:20_CPIE MO_3155";244688;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_130";"Matha et Saint-Séverin";"EGMP_130_1";"Matha";"11:20";;27;;;"";
244701;"Plage d_Aytre_30/04/2014_11:38_Florian Bargat_3809";244702;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_076";"Plage d'Aytré";"11:38";;8;;;"";
244703;"Plage des Conches_30/04/2014_12:05_Amandine et Corentin_4483";244704;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"12:05";;5;;;"";
244713;"Pointe de Bilfot_30/04/2014_14:41_Franck Delisle, Olivier Massard & Christelle Barth_8093";244714;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"02:41";;12;;;"";
244717;"Pointe de Digolet_30/04/2014_12:43_Olivia Coulon_3668";244718;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_031";"Pointe de Digolet";"12:43";;0;;;"";
244719;"Pointe de la Republique_30/04/2014_NA_APELT_1172";244720;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"EGMP_015";"Pointe de la République";;;173;;;"";
244725;"Pointe du Grouin du Cou_30/04/2014_NA_Martine Bretonnet_1186";244726;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"EGMP_014";"Pointe du Grouin du Cou";;;136;;;"";
244729;"Pointe du Roux_30/04/2014_11:40_Florian Bargat_3979";244730;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_074";"Pointe du Roux";"11:40";;6;;;"";
244737;"Port Lazo_30/04/2014_14:41_Franck Delisle, Olivier Massard & Christelle Barth_8092";244738;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"02:41";;0;;;"";
244745;"Saint Severin_30/04/2014_11:20_CPIE MO_3386";244746;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_130";"Matha et Saint-Séverin";"EGMP_130_2";"Saint-Séverin";"11:20";;21;;;"";
244751;"Sud Minimes_30/04/2014_11:54_Isabelle Landriau_4023";244752;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_072";"Sud Minimes";"11:54";;12;;;"";
244767;"Pointe du Grouin_01/05/2014_NA_Ecogardes_1390";244768;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_186-187";"Fosse de Loix";"EGMP_186";"Pointe du Grouin";;;33;;;"";
244797;"La Bree_04/05/2014_14:15_Roselyne Anceaume _2521";244798;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"02:15";;23;23;0;"";
244799;"Besselue_05/05/2014_14:30_Olivia Coulon_3512";244800;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"02:30";;5;;;"";
244809;"Piégu_05/05/2014_17:35_Jérémy Allain_8534";244810;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"05:35";;0;;;"";
244813;"Verdelet_05/05/2014_17:35_Jérémy Allain_8535";244814;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"05:35";;0;;;"";
244815;"Besselue_06/05/2014_15:30_Olivia Coulon_3513";244816;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"03:30";;5;;;"";
244839;"La Balise_12/05/2014_09:00_Adrien Privat_2483";244840;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_2";"La Balise";"09:00";;13;13;0;"";
244841;"La Bree_12/05/2014_09:00_Adrien Privat_2522";244842;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"09:00";;14;14;0;"";
244869;"Piégu_14/05/2014_NA_Olivier Massard & Franck Delisle_8538";244870;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";;;2;;;"";
244881;"Verdelet_14/05/2014_NA_Olivier Massard & Franck Delisle_8539";244882;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";;;8;;;"";
244899;"Besselue_15/05/2014_11:45_Isabelle Landriau_3514";244900;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"11:45";;6;;;"";
244959;"Arcouest - Est Embarcadère_16/05/2014_NA_Geoffrey Stevens_8399";244960;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";;;10;;;"";
244961;"Arcouest - Ouest Embarcadère_16/05/2014_NA_Geoffrey Stevens_8398";244962;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";;;2;;;"";
244979;"ARMO_049_41775_NA_206";244980;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_049";"Anse de Morieux";;;0;;;"";
244981;"ARMO_050_41775_NA_207";244982;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_050";"Pointe des Guettes";;;1;;;"";
244983;"ARMO_051_41775_NA_208";244984;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_051";"Anse d'Yffiniac";;;0;;;"";
244985;"ARMO_052_41775_NA_209";244986;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_052";"Saint-Laurent-de-la-Mer";;;10;;;"";
245115;"Banc de praires_16/05/2014_NR_Marie-France Le Boulzec_8098";245116;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";;;0;;;"";
245123;"Besselue_16/05/2014_12:50_Olivia Coulon_3515";245124;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"12:50";;11;;;"";
245139;"Goaz-Trez_16/05/2014_NR_Katia Dujourdi_7865";245140;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";;;16;;;"";
245147;"La Bree_16/05/2014_11:37_Adrien Privat_2523";245148;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"11:37";;54;54;0;"";
