"ID Fiche Terrain";"Libellé Sortie";"ID Fiche Fréquentation";"Libellé Territoire";"Code Site";"Libellé Site";"Heure Comptage";"Nb Total";"Nb Adultes";"Nb Enfants";"Nb Pecheurs Site";"Nb Pecheurs Arrivee";"Nb Pecheurs Départ";"Présence Zone Interdite";"Nb Pecheurs Zone Interdite";"Type Interdiction";"Autres usages";"Commentaires"
406008;"2019-08-02-ORNE-FRE-115";406009;"Côtes du Calvados";"ORNE_19";"Cricqueville-en-Bessin est à Louvières ouest";"18:00";27;;;27;0;0;"Non renseigné";;;"";
406010;"2019-08-02-ORNE-FRE-116";406011;"Côtes du Calvados";"ORNE_20";"Louvières Est à Colleville-sur-Mer (Omaha beach)";"17:30";38;;;38;0;0;"Non";;;"";
406193;"2019-08-05-CAUX-FRE-011";406194;"Pays de Caux";"CAUX_24";"Dieppe Nord (Plage de Puys)";"10:30";38;38;0;38;;;"Pas de zone interdite";;;"";"Raquettes pêche au bouquets : 15
 ; pêche au haveneau 1, pêche à la tâte 22"
406195;"2019-08-03-ARMO-FRE-053";406196;"Côtes d'Armor";"ARMO_060";"Grève du Moulin";"15:21";112;;;112;0;0;"Non";;"Sanitaire temporaire";"";
406197;"2019-08-03-ARMO-FRE-055";406198;"Côtes d'Armor";"ARMO_058";"Pointes de Bréhin au Trouquetet";"16:24";49;;;49;0;0;"Non";;"Sanitaire permanent";"";"Zone vaste pour un comptage aux jumelles. Sous estimation possible du nombre de pêcheurs à pied."
406199;"2019-08-05-CAUX-FRE-012";406202;"Pays de Caux";"CAUX_23";"Dieppe";"09:27";0;0;0;0;;;"Pas de zone interdite";;;"";
406200;"2019-08-03-ARMO-FRE-056";406201;"Côtes d'Armor";"ARMO_059";"Les Godelins";"15:50";198;;;198;0;0;"Pas de zone interdite";;;"";
406203;"2019-08-03-ARMO-FRE-057";406206;"Côtes d'Armor";"ARMO_046";"Dahouët";"15:35";60;;;60;0;0;"Oui";12;"Sanitaire permanent";"";"48 pêcheurs au sud de la Petite Muette dont 35 à la crevette grise + 12 pêcheurs dans la port de Dahouët"
406204;"2019-08-05-CAUX-FRE-013";406205;"Pays de Caux";"CAUX_21";"Gorge du Petit Ailly (Varengeville Sur Mer)";"09:45";35;23;12;42;4;3;"Pas de zone interdite";;;"";
406207;"2019-08-03-ARMO-FRE-058";406210;"Côtes d'Armor";"ARMO_048";"Jospinet/Cotentin";"15:55";42;;;40;0;2;"Non";;"Sanitaire permanent";"";"crevettes, palourdes..."
406211;"2019-08-03-ARMO-FRE-059";406213;"Côtes d'Armor";"ARMO_047";"Port Morvan";"15:45";47;;;30;17;0;"Pas de zone interdite";;;"";
406212;"2019-08-05-CAUX-FRE-015";406214;"Pays de Caux";"CAUX_19";"Sainte-Marguerite-sur-Mer";"09:40";11;9;2;;;;"Pas de zone interdite";;;"";
406215;"2019-08-02-ARMO-FRE-134";406216;"Côtes d'Armor";"ARMO_152";"Sept Îles";;25;;;25;0;0;"Non";;"Autre type";"Autres pêches de loisir";"+ 5 chasseurs sous-marins + 67 phoques gris."
406232;"2019-08-03-ARMO-FRE-065";406237;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"15:55";213;;;213;0;0;"Non";;"Gisements fermés";"";"Observation à la longue vue depuis la pointe des Guettes"
406239;"2019-08-03-ARMO-FRE-067";406241;"Côtes d'Armor";"ARMO_053";"Martin Plage";"15:20";107;;;102;5;0;"Pas de zone interdite";;;"";
406246;"2019-08-03-ARMO-FRE-068";406247;"Côtes d'Armor";"ARMO_054";"Rosaires";"16:00";15;;;15;0;0;"Pas de zone interdite";;;"";
406248;"2019-08-03-ARMO-FRE-070";406250;"Côtes d'Armor";"ARMO_055";"Tournemine";"16:00";30;;;25;5;;"Pas de zone interdite";;;"";
406252;"2019-08-03-ARMO-FRE-071";406253;"Côtes d'Armor";"ARMO_056";"Barillet";"16:15";16;;;16;0;0;"Pas de zone interdite";;;"";
406254;"2019-08-03-ARMO-FRE-072";406255;"Côtes d'Armor";"ARMO_077";"Armor Izel";"15:40";4;;;4;0;0;"Pas de zone interdite";;;"Plagistes, baigneurs";"4 plagistes"
406263;"2019-08-03-ARMO-FRE-075";406265;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"15:55";103;;;103;0;0;"Non";;"Concessions de cultures marines";"Conchyliculture";
406299;"2019-08-03-ARMO-FRE-081";406301;"Côtes d'Armor";"ARMO_089";"Arcouest";"15:05";32;;;27;5;0;"Pas de zone interdite";;;"Autres pêches de loisir";"+ 2 apnéistes"
406309;"2019-08-03-ARMO-FRE-084";406310;"Côtes d'Armor";"ARMO_087";"Anse de Launay";"15:15";32;;;30;2;0;"Non";;;"Conchyliculture | Plagistes, baigneurs";"+ 8 plagistes"
406311;"2019-08-03-ARMO-FRE-085";406312;"Côtes d'Armor";"ARMO_088";"Île Blanche";"15:10";9;;;9;0;0;"Oui";1;"Concessions de cultures marines";"";"Site non accessible à pied depuis la côte. Pêcheurs avec embarcation."
406313;"2019-08-03-ARMO-FRE-086";406315;"Côtes d'Armor";"ARMO_083";"Beauport";"15:05";86;;;86;0;0;"Non";;"Sanitaire permanent";"Conchyliculture";
406316;"2019-08-03-ARMO-FRE-087";406322;"Côtes d'Armor";"ARMO_084";"Pointe de Guilben";"15:05";14;;;10;4;0;"Pas de zone interdite";;;"Promeneurs, joggeurs";"+ 3 promeneurs"
406323;"2019-08-03-ARMO-FRE-088";406324;"Côtes d'Armor";"ARMO_085";"Baie de Paimpol";;6;;;6;0;0;"Non";;"Sanitaire permanent";"";
406326;"2019-08-03-ARMO-FRE-089";406327;"Côtes d'Armor";"ARMO_086";"Île de Saint-Rion";"15:30";0;;;0;0;0;"Pas de zone interdite";;;"";
406328;"2019-08-03-ARMO-FRE-090";406336;"Côtes d'Armor";"ARMO_074";"Bréhec";"16:45";9;;;9;0;0;"Non";;"Sanitaire permanent";"Sports de glisse (surf, body-board, kite surf, etc.) | Promeneurs, joggeurs | Plagistes, baigneurs";"Comptage tardif mais aucun pêcheurs à pied croisés sur les parking au retour de marée. 
9 pêcheurs de bouquets et de crabes dans les rochers situés de part et d'autre de la plage + environ 60 plagistes et promeneurs + 10 kayakistes"
406373;"2019-08-03-ARMO-FRE-092";406374;"Côtes d'Armor";"ARMO_139";"Porz Termen";"14:55";59;;;;;;"Non renseigné";;;"";"coquillages, quelques crevettes au plus bas"
406375;"2019-08-03-ARMO-FRE-093";406376;"Côtes d'Armor";"ARMO_140";"Île Miliau";"14:40";55;;;;;;"Non renseigné";;"Sanitaire permanent";"";"51 pêcheurs à pied à l'Est, côté port et 4 à l'Ouest, côté mer.
coquillages et quelques crevettes dans enrochement du port."
406377;"2019-08-03-ARMO-FRE-094";406378;"Côtes d'Armor";"ARMO_141";"Tresmeur";"14:25";2;;;;;;"Pas de zone interdite";;;"";"Crevettes, crabes"
406379;"2019-08-03-ARMO-FRE-095";406380;"Côtes d'Armor";"ARMO_142";"Pointe de Bihit";"14:25";7;;;;;;"Pas de zone interdite";;;"";"crevettes, crables"
406381;"2019-08-03-ARMO-FRE-096";406382;"Côtes d'Armor";"ARMO_143";"Pors-Mabo";"14:10";12;;;;;;"Pas de zone interdite";;;"";
406420;"2019-08-02-EGMP-FRE-138";406421;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_238";"Plage de l'Arnerault";"12:15";93;;;93;0;0;"Pas de zone interdite";;;"";
406422;"2019-08-02-EGMP-FRE-139";406423;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_111";"Aix Nord";"12:20";30;;;27;3;0;"Non renseigné";;;"Promeneurs, joggeurs";"9 promeneurs"
406424;"2019-08-02-EGMP-FRE-141";406425;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_106";"Anse du Saillant";"12:00";35;;;35;0;0;"Non renseigné";;;"Promeneurs, joggeurs";"12 promeneurs"
406426;"2019-08-02-EGMP-FRE-142";406427;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_110";"Le Jamblet";"12:40";82;;;71;6;5;"Non renseigné";;;"Promeneurs, joggeurs";"7 promeneurs"
406428;"2019-08-02-EGMP-FRE-143";406429;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_107";"Pointe Sainte-Catherine";"11:20";4;;;4;0;0;"Non renseigné";;;"Promeneurs, joggeurs";"4 promeneurs"
406430;"2019-08-02-EGMP-FRE-144";406431;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_109";"Le Tridoux";"11:45";46;;;39;7;0;"Non renseigné";;;"Conchyliculture | Promeneurs, joggeurs";"8 ostréiculteurs et 20 promeneurs"
406432;"2019-08-03-EGMP-FRE-097";406433;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_111";"Aix Nord";"12:55";28;;;23;5;0;"Non renseigné";;;"Promeneurs, joggeurs";"5 promeneurs"
406434;"2019-08-03-EGMP-FRE-098";406435;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_106";"Anse du Saillant";"12:35";32;;;28;4;0;"Non renseigné";;;"Promeneurs, joggeurs";"7 promeneurs"
406436;"2019-08-03-EGMP-FRE-099";406437;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_110";"Le Jamblet";"13:15";96;;;89;5;2;"Non renseigné";;;"Promeneurs, joggeurs";"9 promeneurs"
406438;"2019-08-03-EGMP-FRE-100";406439;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_107";"Pointe Sainte-Catherine";"11:55";0;;;0;0;0;"Non renseigné";;;"Promeneurs, joggeurs";"2 promeneurs"
406440;"2019-08-03-EGMP-FRE-101";406441;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_109";"Le Tridoux";"12:20";49;;;39;10;0;"Non renseigné";;;"Conchyliculture | Promeneurs, joggeurs";"8 ostréiculteurs et 12 promeneurs"
406442;"2019-08-02-EGMP-FRE-144";406445;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_149-150";"Cordouan";"11:30";15;;;;;;"Non renseigné";;;"";
406446;"2019-08-03-EGMP-FRE-102";406447;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_149-150";"Cordouan";"13:00";36;;;;;;"Non renseigné";;;"";
406450;"2019-08-02-EGMP-FRE-145";406451;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_091";"Fort de la Pointe";"12:00";0;;;;;;"Non renseigné";;;"";
406452;"2019-08-02-EGMP-FRE-147";406453;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_090";"L'Espérance";"12:00";0;;;;;;"Non";;;"";
406454;"2019-08-02-EGMP-FRE-148";406455;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_089";"L'aiguille (zone interdite)";"10:45";2;;;;;;"Non renseigné";;;"";
406456;"2019-08-02-EGMP-FRE-149";406457;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_088";"L'aiguille (zone ouverte)";"10:45";0;;;;;;"Non renseigné";;;"";
406458;"2019-08-02-EGMP-FRE-150";406459;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";"11:30";135;;;;;;"Non renseigné";;;"";
406460;"2019-08-02-EGMP-FRE-151";406461;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_086";"Tourlion";"10:45";3;;;;;;"Non renseigné";;;"";
406462;"2019-08-02-EGMP-FRE-152";406463;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_085";"Plage Nord (zone interdite)";"10:30";3;;;;;;"Non renseigné";;;"";
407087;"2019-08-02-ORNE-FRE-170";407088;"Côtes du Calvados";"ORNE_21";"Ste-Honorine-des-Pertes à Commes Ouest";"17:15";70;;;44;14;12;"Oui";55;"Sanitaire permanent";"Promeneurs, joggeurs";
407089;"2019-08-02-ORNE-FRE-171";407090;"Côtes du Calvados";"ORNE_23";"Tracy Est à Ver Le Paisty Vert";"18:30";114;;;114;0;0;"Oui";8;"Concessions de cultures marines";"Conchyliculture | Promeneurs, joggeurs | Plagistes, baigneurs | Autres pêches de loisir";
407091;"2019-08-02-ORNE-FRE-172";407092;"Côtes du Calvados";"ORNE_01";"Ver ouest le Paisty Vert à Graye-sur-Mer";"19:10";84;;;72;0;12;"Non";;;"Conchyliculture | Promeneurs, joggeurs";
407093;"2019-08-02-ORNE-FRE-173";407094;"Côtes du Calvados";"ORNE_03";"Bernières-sur-Mer Est à Saint-Aubin-sur-Mer Est";"18:30";162;;;162;0;0;"Pas de zone interdite";;;"";
407095;"2019-08-02-ORNE-FRE-174";407096;"Côtes du Calvados";"ORNE_04";"Saint-Aubin Est à Luc Jetée";"18:15";376;;;367;9;0;"Non";;"Gisements fermés";"";
407097;"2019-08-02-ORNE-FRE-175";407098;"Côtes du Calvados";"ORNE_05";"Luc Jetée à Hermanville Brèche";"18:50";150;;;150;0;0;"Non";;"Gisements fermés";"";
407099;"2019-08-02-ORNE-FRE-176";407100;"Côtes du Calvados";"ORNE_07";"Ouistreham (Pointe du Siège)";"18:20";98;;;95;1;2;"Non renseigné";;"Gisements fermés";"Autres pêches de loisir";
407101;"2019-08-02-ORNE-FRE-177";407102;"Côtes du Calvados";"ORNE_11";"Merville-Franceville à Varaville Ouest";"18:50";227;;;225;0;2;"Non renseigné";;"Gisements fermés";"Sports de glisse (surf, body-board, kite surf, etc.) | Equitation";
407108;"2019-08-02-ORNE-FRE-181";407109;"Côtes du Calvados";"ORNE_22";"Commes Est à Tracy Ouest";"18:00";61;;;61;0;0;"Oui";20;"Sanitaire permanent";"";
407111;"2019-08-02-ORNE-FRE-182";407112;"Côtes du Calvados";"ORNE_02";"Courseulles-sur-Mer à Bernières-sur-Mer ouest";"18:30";579;;;579;0;0;"Non renseigné";;"Gisements fermés";"Promeneurs, joggeurs | Plagistes, baigneurs";
407115;"2019-08-02-ORNE-FRE-184";407116;"Côtes du Calvados";"ORNE_15";"Blonville-sur-Mer à Deauville";"19:30";23;;;23;0;0;"Non";;;"Promeneurs, joggeurs | Plagistes, baigneurs";
407117;"2019-08-02-ORNE-FRE-185";407118;"Côtes du Calvados";"ORNE_24";"Trouville Est jusqu'à Villerville";"18:15";151;;;147;4;;"Non renseigné";;"Sanitaire permanent";"Promeneurs, joggeurs";"La plupart des pécheurs en récolte interdite de moules en zone insalubre. "
407119;"2019-08-02-ORNE-FRE-186";407120;"Côtes du Calvados";"ORNE_12";"Varaville Ouest à Estuaire de la Dives";"18:15";119;;;117;0;2;"Pas de zone interdite";;;"";
407121;"2019-08-02-ORNE-FRE-187";407122;"Côtes du Calvados";"ORNE_14";"Gonneville-sur-Mer à Villers-sur-Mer";"19:00";36;;;30;3;3;"Non";;"Concessions de cultures marines";"";
407123;"2019-08-02-ORNE-FRE-188";407124;"Côtes du Calvados";"ORNE_13";"Estuaire de la Dives à Gonneville-sur-Mer";"18:30";130;;;104;16;10;"Pas de zone interdite";;;"";
407157;"2019-08-03-ARMO-FRE-102";407158;"Côtes d'Armor";"ARMO_154";"Val-André";"15:17";22;;;22;0;0;"Pas de zone interdite";;;"";
407162;"2019-08-03-ARMO-FRE-104";407166;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"15:28";175;;;175;0;0;"Pas de zone interdite";;;"";
407169;"2019-08-03-ARMO-FRE-105";407171;"Côtes d'Armor";"ARMO_041";"Lingouar";;6;;;;;;"Non renseigné";;"Sanitaire permanent";"";
407174;"2019-08-03-ARMO-FRE-106";407175;"Côtes d'Armor";"ARMO_040";"Ville Berneuf";"15:50";0;;;0;0;0;"Pas de zone interdite";;;"";
407179;"2019-08-03-ARMO-FRE-107";407180;"Côtes d'Armor";"ARMO_039";"Rochers de St-Pabu";"15:58";53;;;53;0;0;"Pas de zone interdite";;;"";
407181;"2019-08-03-ARMO-FRE-108";407182;"Côtes d'Armor";"ARMO_038";"Caroual";"15:58";4;;;4;0;0;"Pas de zone interdite";;;"";
407183;"2019-08-03-ARMO-FRE-109";407185;"Côtes d'Armor";"ARMO_037";"Pointe de la Houssaye";"16:05";50;;;50;0;0;"Pas de zone interdite";;;"";
407187;"2019-08-03-ARMO-FRE-110";407189;"Côtes d'Armor";"ARMO_036";"Port d'Erquy";"16:05";26;;;26;0;0;"Oui";26;"Sanitaire temporaire";"";
407300;"2019-08-02-GUER-FRE-188";407301;"Pays de Guérande";"GUER_3B";"Plage de La Baule";"12:15";87;;;;;;"Non renseigné";;"Gisements fermés";"Sports de glisse (surf, body-board, kite surf, etc.) | Promeneurs, joggeurs | Plagistes, baigneurs";"Gisement fermé uniquement pour les coques (Protection de la ressource)

Outils : Pelles, griffes

Espèces pêchés : palourdes, coques, crevettes
"
407302;"2019-08-02-GUER-FRE-189";407303;"Pays de Guérande";"GUER_3A";"Plage du Pouliguen";"12:20";186;;;178;3;5;"Pas de zone interdite";;;"Promeneurs, joggeurs | Plagistes, baigneurs | Zone de mouillage";"Pas de pêcheurs à pied professionnel

Nombreux promeneurs sur le haut de l'estran

Répartition homogène des pêcheurs sur la zone

Remarque : Levé de l'interdiction sanitaire datant du 1er Aour non affichée sur le site "
407304;"2019-08-02-GUER-FRE-190";407305;"Pays de Guérande";"GUER_1A";"Le Croisic_A";"12:15";19;;;;;;"Oui";3;"Concessions de cultures marines";"Conchyliculture | Pêche à pied professionnelle | Promeneurs, joggeurs";"1 pêcheur professionnel

"
407306;"2019-08-02-GUER-FRE-191";407307;"Pays de Guérande";"GUER_1B";"Le Croisic_B";"12:05";192;;;;;;"Non";;;"Conchyliculture | Promeneurs, joggeurs";"Outils : rateaux, grattes

Espèces pêchées : Coques - Palourdes"
407308;"2019-08-02-GUER-FRE-192";407309;"Pays de Guérande";"GUER_1C";"Le Croisic_C";"12:15";228;;;;;;"Non";;;"Conchyliculture | Promeneurs, joggeurs | Plagistes, baigneurs | Engins motorisés terrestres";"Affaires maritimes présente sur site

4 tracteurs (conchyliculture) sur la zone

Espèces pêchées : Palourdes, Coques

Outils : Grattes, Rateau, couteau à palourdes

Personne avec le cali-pêche du territoire et réglettes gabarit FNPP"
407310;"2019-08-02-GUER-FRE-193";407311;"Pays de Guérande";"GUER_1D";"Le Croisic_D";"12:25";153;;;;;;"Pas de zone interdite";;;"Promeneurs, joggeurs | Plagistes, baigneurs";"Espèces : Palourdes, crabes, étrilles, huîtres, moules

outils : rateaux, grattes, crochets, marteau-burin
"
407312;"2019-08-03-GUER-FRE-114";407313;"Pays de Guérande";"GUER_2A";"Mesquer_A";"13:20";67;;;;;;"Non";;"Concessions de cultures marines";"Conchyliculture | Promeneurs, joggeurs | Engins motorisés terrestres | Zone de mouillage";
407314;"2019-08-03-GUER-FRE-115";407315;"Pays de Guérande";"GUER_2B";"Mesquer_B";"13:15";1;;;;;;"Non";;"Concessions de cultures marines";"Conchyliculture | Promeneurs, joggeurs | Zone de mouillage";"Palourdes"
407316;"2019-08-03-GUER-FRE-116";407317;"Pays de Guérande";"GUER_2C";"Mesquer_C";"13:15";2;;;;;;"Non";;"Concessions de cultures marines";"Conchyliculture | Promeneurs, joggeurs";
407319;"2019-08-03-GUER-FRE-117";407320;"Pays de Guérande";"GUER_2D";"Mesquer_D";"13:10";322;;;;;;"Non";;;"Conchyliculture | Pêche à pied professionnelle | Promeneurs, joggeurs | Zone de mouillage";
407321;"2019-08-03-GUER-FRE-118";407322;"Pays de Guérande";"GUER_2E";"Mesquer_E";"12:57";102;;;;;;"Oui";4;"Concessions de cultures marines";"Conchyliculture | Pêche à pied professionnelle | Promeneurs, joggeurs | Plagistes, baigneurs | Engins motorisés terrestres";
407328;"2019-08-02-ORNE-FRE-194";407329;"Côtes du Calvados";"ORNE_06";"Hermanville Brèche à Ouistreham Ferry";"18:40";304;;;259;15;30;"Non renseigné";;"Gisements fermés";"Chars à voile, chars à cerf-volants";
407377;"2019-08-02-ORNE-FRE-218";407378;"Côtes du Calvados";"ORNE_16";"Trouville Ouest (jusqu'à la Pointe d'Hennequeville)";"18:45";15;;;15;0;0;"Non renseigné";;;"";
407401;"2019-04-19-GONB-FRE-012";407402;"Golfe Normand Breton";"GONB_00C";"Pointe de la Fosse Eyrand à la Pointe du Champ du Port";"14:24";186;;;184;;2;"Non";;"Autre type";"Autres pêches de loisir";"2 plongeurs"
407522;"2019-04-22-GONB-FRE-001";407523;"Golfe Normand Breton";"GONB_01A";"Pointe de la Latte à la Pointe de Saint-Cast-le-guildo";"14:25";28;;;28;;;"Non renseigné";;"Concessions de cultures marines";"";
407524;"2019-04-22-GONB-FRE-003";407525;"Golfe Normand Breton";"GONB_01A";"Pointe de la Latte à la Pointe de Saint-Cast-le-guildo";"14:40";38;;;38;;;"Non renseigné";;"Concessions de cultures marines";"Autres pêches de loisir";"3 plongeurs"
407526;"2019-04-22-GONB-FRE-004";407527;"Golfe Normand Breton";"GONB_01A";"Pointe de la Latte à la Pointe de Saint-Cast-le-guildo";"14:57";58;;;58;;;"Non renseigné";;"Concessions de cultures marines";"Autres pêches de loisir";"4 plongeurs"
407528;"2019-04-22-GONB-FRE-005";407529;"Golfe Normand Breton";"GONB_01A";"Pointe de la Latte à la Pointe de Saint-Cast-le-guildo";"15:13";59;;;59;;;"Non renseigné";;"Concessions de cultures marines";"Autres pêches de loisir";"4 plongeurs"
407530;"2019-04-22-GONB-FRE-006";407531;"Golfe Normand Breton";"GONB_01A";"Pointe de la Latte à la Pointe de Saint-Cast-le-guildo";"15:33";87;;;87;;;"Non renseigné";;"Concessions de cultures marines";"Autres pêches de loisir";"10 plongeurs"
407532;"2019-04-22-GONB-FRE-007";407533;"Golfe Normand Breton";"GONB_01A";"Pointe de la Latte à la Pointe de Saint-Cast-le-guildo";"15:53";97;;;97;;;"Non renseigné";;"Concessions de cultures marines";"Autres pêches de loisir";"7 plongeurs"
407534;"2019-04-22-GONB-FRE-008";407535;"Golfe Normand Breton";"GONB_01A";"Pointe de la Latte à la Pointe de Saint-Cast-le-guildo";"16:14";110;;;110;;;"Non renseigné";;"Concessions de cultures marines";"Autres pêches de loisir";"5 plongeurs"
407536;"2019-04-29-GONB-FRE-001";407537;"Golfe Normand Breton";"GONB_01A";"Pointe de la Latte à la Pointe de Saint-Cast-le-guildo";"10:05";8;;;8;;;"Non";;"Concessions de cultures marines";"Conchyliculture | Promeneurs, joggeurs";"1 engin conchylicole et 1 randonneur

Comptage réalisé pour finaliser l'analyse de fréquentation par tranche de marée de 2018"
407622;"2019-05-06-GONB-FRE-003";407623;"Golfe Normand Breton";"GONB_01A";"Pointe de la Latte à la Pointe de Saint-Cast-le-guildo";"15:05";58;50;8;58;;;"Oui";13;"Concessions de cultures marines";"Conchyliculture | Promeneurs, joggeurs | Autres pêches de loisir";"7 engins conchylicoles
9 plongeurs
2 groupes en balade"
407637;"2019-08-03-ARMO-FRE-119";407639;"Côtes d'Armor";"ARMO_104";"Anse de Pellinec";"14:45";19;;;19;0;0;"Oui";19;"Sanitaire permanent";"";
407640;"2019-08-03-ARMO-FRE-121";407642;"Côtes d'Armor";"ARMO_105";"Port Blanc";"14:45";7;;;3;4;0;"Pas de zone interdite";;;"";
407643;"2019-08-03-ARMO-FRE-122";407644;"Côtes d'Armor";"ARMO_103";"Buguélès";"14:45";2;;;2;0;0;"Pas de zone interdite";;;"";
407646;"2019-08-03-ARMO-FRE-123";407647;"Côtes d'Armor";"ARMO_102";"Anse de Gouermel";"15:00";28;;;28;0;0;"Non";;"Concessions de cultures marines";"";
407648;"2019-08-03-ARMO-FRE-171";407649;"Côtes d'Armor";"ARMO_101";"Pors Scaff";"15:35";7;;;7;0;0;"Pas de zone interdite";;;"";
407651;"2019-08-03-ARMO-FRE-125";407652;"Côtes d'Armor";"ARMO_101";"Pors Scaff";"15:35";7;;;7;0;0;"Pas de zone interdite";;;"";
407656;"2019-05-17-GONB-FRE-011";407657;"Golfe Normand Breton";"GONB_00C";"Pointe de la Fosse Eyrand à la Pointe du Champ du Port";"13:00";20;19;1;20;;;"Non";;"";"Autres pêches de loisir";"2 plongeurs "
407818;"2019-07-05-GONB-FRE-011";407823;"Golfe Normand Breton";"GONB_00C";"Pointe de la Fosse Eyrand à la Pointe du Champ du Port";"16:00";23;23;0;23;;;"Non";;;"Autres usages | Autres pêches de loisir";"1 plongeur et 1 canoé sur la roche plate"
407848;"2019-07-18-GONB-FRE-004";407849;"Golfe Normand Breton";"GONB_00C";"Pointe de la Fosse Eyrand à la Pointe du Champ du Port";"14:50";35;30;5;33;2;0;"Non";;;"Autres pêches de loisir";"1plongeur, 1 ligne roche Follet, 2pers avec une sene"
408282;"2019-08-20-LEGD-FRE-001";408283;"Côte des Légendes";"LEGD_00";"Guissény";;32;26;6;;;;"Non";;"Sanitaire permanent";"Surfcasting | Sports de glisse (surf, body-board, kite surf, etc.) | Promeneurs, joggeurs | Plagistes, baigneurs | Autres pêches de loisir";
408304;"2019-09-02-EPMO-FRE-001";408317;"Estuaires Picards et Mer d'Opale";"EPMO_08";"Boulogne-sur-Mer";"09:15";45;;;;;;"Oui";45;"Sanitaire permanent";"Promeneurs, joggeurs | Autres pêches de loisir";
408331;"2019-09-02-EPMO-FRE-003";408332;"Estuaires Picards et Mer d'Opale";"EPMO_39";"Wimereux";"09:15";27;;;;;;"Non";;;"Promeneurs, joggeurs | Autres usages";"Présence au niveau de la pointe aux oies de 3 chasseurs."
408337;"2019-09-02-EPMO-FRE-004";408338;"Estuaires Picards et Mer d'Opale";"EPMO_32";"Pointe aux oies";"09:15";0;;;;;;"Non";;;"";
408453;"2019-09-02-EPMO-FRE-004";408454;"Estuaires Picards et Mer d'Opale";"EPMO_01";"Ambleteuse";"09:15";42;42;0;36;2;4;"Non";;;"Promeneurs, joggeurs | Autres pêches de loisir";
409342;"2019-08-03-BASQ-FRE-125";409343;"Côte basque";"BASQ_07";"Deux Jumeaux";"11:30";49;28;21;49;;;"Pas de zone interdite";;;"Promeneurs, joggeurs | Autres pêches de loisir";
409344;"2019-08-03-BASQ-FRE-126";409345;"Côte basque";"BASQ_11";"Viviers Basques";"11:45";29;23;6;29;;;"Pas de zone interdite";;;"";
409346;"2019-08-03-BASQ-FRE-128";409347;"Côte basque";"BASQ_12";"Juantxo";"11:20";3;;;3;;;"Pas de zone interdite";;;"Autres usages";"2 plongeurs"
409348;"2019-08-03-BASQ-FRE-129";409351;"Côte basque";"BASQ_01";"Les Flots Bleus";"11:00";74;56;18;;;;"Pas de zone interdite";;;"Sports de glisse (surf, body-board, kite surf, etc.) | Promeneurs, joggeurs | Plagistes, baigneurs | Autres pêches de loisir";
409354;"2019-08-03-BASQ-FRE-130";409355;"Côte basque";"BASQ_03";"Le Basta";"11:37";81;44;37;;;;"Pas de zone interdite";;;"Promeneurs, joggeurs | Plagistes, baigneurs";
409356;"2019-08-03-BASQ-FRE-131";409357;"Côte basque";"BASQ_04";"Le Phare";"11:10";0;;;0;;;"Pas de zone interdite";;;"Promeneurs, joggeurs | Plagistes, baigneurs";
409358;"2019-08-03-BASQ-FRE-132";409359;"Côte basque";"BASQ_13";"Socoa";"11:40";7;;;7;;;"Pas de zone interdite";;;"";
409485;"2019-08-03-EPMO-FRE-132";409489;"Estuaires Picards et Mer d'Opale";"EPMO_19";"Equihen";;2;2;0;2;0;0;"Non";;;"";
409732;"2019-08-02-GUER-FRE-298";409733;"Pays de Guérande";"GUER_3C";"Pointe de Penchateau";"12:05";158;;;;;;"Pas de zone interdite";;;"Surfcasting | Promeneurs, joggeurs";
409734;"2019-08-02-GUER-FRE-299";409736;"Pays de Guérande";"GUER_1E";"Pointe du Croisic";"12:10";104;;;;;;"Pas de zone interdite";;;"Surfcasting | Promeneurs, joggeurs | Plagistes, baigneurs";
