"Libellé Sortie";"Code Enquète";"Membre Association";"Nom Association";"Espéce maille";"declaration Connaissance";"Taille déclarée";"connaissance réglementation";"Utilisation outil";"Source outil";"Type d'outil";"Outil Conforme";"Espèce quantité";"Connaissance quota";"Quantité déclarée";"Unite";"Reglementation Quantité";"Espèce période";"Connaissance Période";"Périodes Déclarées";"Connaissance Règlementation Période";"Informé Législation";"Source information législation";"Conseils consommation"
"2020-03-10-GONB-SEN-012";"2020-03-10_GONB_00C_429954";;;;;;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";;;;;;;;;;;;"";
"2020-03-10-GONB-SEN-013";"2020-03-10_GONB_00C_429960";;;;;;;"Oui";"Artisanal";"Piges, toiseurs, gabarits";;;;;;;;;;;;"";
"2020-03-10-GONB-SEN-014";"2020-03-10_GONB_00C_429966";;;;;;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2020-03-10-GONB-SEN-015";"2020-03-10_GONB_00C_429972";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-10-GONB-SEN-016";"2020-03-10_GONB_00C_429978";;;;;;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2020-03-10-GONB-SEN-017";"2020-03-10_GONB_00C_429984";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-11-GONB-SEN-001";"2020-03-11_GONB_01G_429994";;;;;;;"Oui";"Artisanal";"Marque engin de pêche";;;;;;;;;;;;"";
"2020-03-11-GONB-SEN-003";"2020-03-11_GONB_01G_430000";;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"2020-03-11-GONB-SEN-004";"2020-03-11_GONB_01G_430006";;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"2020-03-11-GONB-SEN-005";"2020-03-11_GONB_01G_430012";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-11-GONB-SEN-006";"2020-03-11_GONB_01G_430018";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-11-GONB-SEN-007";"2020-03-11_GONB_01G_430024";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-11-GONB-SEN-008";"2020-03-11_GONB_01G_430030";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-11-GONB-SEN-009";"2020-03-11_GONB_01G_430036";;;;;;;"Oui";"Artisanal";"Marque engin de pêche";;;;;;;;;;;;"";
"2020-03-11-GONB-SEN-010";"2020-03-11_GONB_01G_430042";;;;;;;"Oui";"Artisanal";"Piges, toiseurs, gabarits";;;;;;;;;;;;"";
"2020-03-11-GONB-SEN-011";"2020-03-11_GONB_01G_430048";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-11-GONB-SEN-012";"2020-03-11_GONB_01G_430054";;;;;;;"Oui";"Commerce";"Commerce";"Oui";;;;;;;;;;;"";
"2019-08-04-GONB-SEN-042";"2019-08-04_GONB_04B_430063";"Non";;"Coque commune";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Oui";500;"Nb";"Réponse correcte";"Coque commune";"Pas de période";;"Réponse correcte";"Non renseigné";"";
"2019-08-04-GONB-SEN-044";"2019-08-04_GONB_04B_430072";;;"Palourdes croisées";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Palourdes croisées";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes croisées";"Ne sait pas";;;"Non renseigné";"";
"2019-08-04-GONB-SEN-045";"2019-08-04_GONB_04B_430079";"Non renseigné";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Palourdes croisées";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes croisées";"Pas de période";;;"Non renseigné";"";
"2020-03-13-EGMP-SEN-001";"2020-03-13_EGMP_077_430102";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-13-EGMP-SEN-003";"2020-03-13_EGMP_077_430108";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-11-EPMO-SEN-012";"2020-03-11_EPMO_32_430139";;;;;;;"Oui mais pas aujourd'hui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Oui";;;;;;;;;;;"";
"2020-02-26-GONB-SEN-009";"2020-02-26_GONB_03D_430174";;;"Palourdes croisées";"Oui";35;"Réponse correcte";"Non";;;;;;;;;;;;;;"";"Non"
"2020-02-24-GONB-SEN-005";"2020-02-24_GONB_03D_430191";;;"Bouquet";"Oui";;;"Oui";;;;"Bouquet";"Oui";;;;;"Oui";;;"Oui";"";
"2020-03-08-GONB-SEN-001";"2020-03-08_GONB_03D_430199";"Non";;"Palourdes croisées";"Oui";;;"Non";;;;"Palourdes croisées";"Oui";;;;;"Ne sait pas";;;;"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non"
"2020-03-08-GONB-SEN-002";"2020-03-08_GONB_03D_430205";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";;;;"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";;"Ne sait pas";;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non"
"2020-03-08-GONB-SEN-003";"2020-03-08_GONB_03D_430211";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";;;;"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes";"Ne sait pas";;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non"
"2020-03-11-ECOT-SEN-013";"2020-03-11_ECOT_06C_430219";"Non";;"Couteaux";"Oui";100;"Réponse correcte";"Non";;;;"Couteaux";"Pas de quota";;;;"Couteaux";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage";"Oui"
"2020-03-11-ECOT-SEN-015";"2020-03-11_ECOT_06C_430229";"Non";;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Artisanal";"Piges, toiseurs, gabarits";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Pectens";"Oui";"novembre à mars";"Réponse incorrecte";"Oui";"Annuaire des marées | Médias (journaux, radios, tv)";"Oui"
"2020-03-11-ECOT-SEN-016";"2020-03-11_ECOT_06C_430239";"Non";;"Couteaux";"Oui";100;"Réponse correcte";"Non";;;;"Couteaux";"Ne sait pas";;;;"Couteaux";"Ne sait pas";;;"Non renseigné";"";"Oui"
"2020-03-11-ECOT-SEN-017";"2020-03-11_ECOT_06C_430254";"Non";;"Couteaux";"Oui";100;;"Non";;;;"Couteaux";"Pas de quota";;;;"Couteaux";"Pas de période";;"Réponse correcte";"Oui";"Annuaire des marées | Internet / Applications mobiles";"Oui"
"2020-03-11-ECOT-SEN-018";"2020-03-11_ECOT_06C_430267";"Non";;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"Novembre à mars";"Réponse incorrecte";"Oui";"Annuaire des marées | Internet / Applications mobiles";
"2020-03-12-EPMO-SEN-004";"2020-03-12_EPMO_39_430291";;;;;;;"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Oui";;;;;;;;;;;"";
"2020-03-12-GONB-SEN-005";"2020-03-12_GONB_05B_430369";"Non";;"Coque commune";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coque commune";"Pas de période";;"Réponse correcte";"Non";"";"Non"
"2020-03-09-GONB-SEN-001";"2020-03-09_GONB_03D_430403";"Non";;;"Oui";;;"Non";;;;;"Oui";;;;;"Ne sait pas";;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2020-03-09-GONB-SEN-002";"2020-03-09_GONB_03D_430417";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Piges, toiseurs, gabarits";"Oui";"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";"Rotation des zones de pêche";"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2020-03-09-GONB-SEN-003";"2020-03-09_GONB_03D_430433";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Commerce";"Mesure graduée (pied à coulisse ou réglet)";"Oui";"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";"Rotation des zones de pêche";"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2020-03-09-GONB-SEN-004";"2020-03-09_GONB_03D_430474";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Oui";"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";"Rotation des zones";"Réponse correcte";"Oui";"Internet / Applications mobiles";
"2020-03-09-ECOT-SEN-005";"2020-03-09_ECOT_06C_430502";"Non";;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Ne sait pas";;;"Oui";"Médias (journaux, radios, tv)";"Non concerné"
"2020-03-09-ECOT-SEN-009";"2020-03-09_ECOT_06C_430521";"Non";;"Coquille Saint-Jacques";"Oui";120;"Réponse supérieure";"Oui";"Artisanal";"Piges, toiseurs, gabarits";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Ne sait pas";;;"Oui";"Guides du commerce / Livres / Revues";"Non concerné"
"2020-03-09-GONB-SEN-007";"2020-03-09_GONB_03D_430530";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Oui";"Palourdes croisées";"Oui";;;;"Palourdes croisées";"Oui";"Rotation des zones";;"Oui";"Panneau d'information/affichage";
"2020-03-09-GONB-SEN-008";"2020-03-09_GONB_03D_430548";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;;;"Oui";150;"Nb";"Réponse correcte";;;;;;"";
"2020-03-09-ECOT-SEN-010";"2020-03-09_ECOT_06C_430542";"Non";;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Ne sait pas";;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non concerné"
"2020-03-09-GONB-SEN-010";"2020-03-09_GONB_03D_430554";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";;;;"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";"ROTATION DES ZONES";"Réponse correcte";"Oui";"";
"2020-03-09-GONB-SEN-011";"2020-03-09_GONB_03D_430564";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Oui";"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";;"Réponse correcte";"Oui";"Internet / Applications mobiles";"Non"
"2020-03-11-GONB-SEN-018";"2020-03-11_GONB_06D_430653";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage";
"2020-03-09-GONB-SEN-012";"2020-03-09_GONB_03D_430647";"Non";;"Palourdes croisées";"Oui";40;;"Oui";;;;"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Non renseigné";;;;"";"Oui"
"2020-03-09-GONB-SEN-013";"2020-03-09_GONB_03D_430657";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";;;;"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";;;;"";
"2020-03-09-GONB-SEN-015";"2020-03-09_GONB_03D_430731";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";;;;"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";;;;;;"";"Oui"
"2020-03-10-GONB-SEN-027";"2020-03-10_GONB_03E_430738";"Non";;"Huître plate";"Oui";60;;"Non";"Aucun outil";"Aucun outil";"Oui";"Huître plate";"Oui";60;"Nb";;;"Oui";;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2020-03-10-GONB-SEN-028";"2020-03-10_GONB_03E_430745";"Oui";"LIPAP CHERRUEIX";"Huître plate";"Oui";60;"Réponse correcte";"Non";;;;"Huître plate";"Oui";60;"Nb";;;"Oui";;;"Oui";"Association de plaisanciers";"Non concerné"
"2020-03-10-GONB-SEN-029";"2020-03-10_GONB_03E_430763";;;"Huître plate";"Oui";60;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Marque engin de pêche";"Oui";"Huître plate";"Oui";60;"Nb";;;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2020-03-11-GONB-SEN-029";"2020-03-11_GONB_06D_430765";"Oui";"CPAG";"Praire";"Oui";43;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";"Praire";"Oui";100;"Nb";"Réponse correcte";"Praire";"Ne sait pas";;"Ne sait pas";"Oui";"Annuaire des marées";
"2020-03-10-GONB-SEN-030";"2020-03-10_GONB_03E_430816";"Oui";"LIPAP CHERRUEIX";"Huître plate";"Oui";60;"Réponse correcte";"Oui";"Artisanal";;"Oui";"Huître plate";"Oui";60;;"Réponse correcte";;"Oui";;;"Oui";"Association de plaisanciers";"Non concerné"
"2020-03-09-ECOT-SEN-017";"2020-03-09_ECOT_06C_430834";"Non";;"Couteaux";"Oui";100;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";"Couteaux";"Ne sait pas";;;;"Couteaux";"Pas de période";;"Réponse correcte";;"Médias (journaux, radios, tv)";"Non renseigné"
"2020-03-10-GONB-SEN-031";"2020-03-10_GONB_03E_430839";"Oui";"LIPAP";"Huître plate";"Oui";60;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";;"Oui";60;"Nb";"Réponse correcte";"Huître plate";"Oui";;"Non renseigné";"Oui";"Association de plaisanciers";"Oui"
"2020-03-09-ECOT-SEN-018";"2020-03-09_ECOT_06C_430861";"Non";;"Couteaux";"Oui";100;;"Non";;;;"Couteaux";"Pas de quota";;;;"Couteaux";"Pas de période";;"Réponse correcte";"Oui";"Annuaire des marées | Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"2020-03-09-ECOT-SEN-019";"2020-03-09_ECOT_06C_430870";"Non";;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Commerce";"Mesure graduée (pied à coulisse ou réglet)";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"mi-octobre à mi-avril";"Réponse incorrecte";;"Internet / Applications mobiles";"Non concerné"
"2020-03-10-GONB-SEN-032";"2020-03-10_GONB_03E_430877";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;;"Oui";150;"Nb";"Réponse correcte";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2020-03-11-ECOT-SEN-028";"2020-03-11_ECOT_06C_430887";"Non";;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Commerce";"Mesure graduée (pied à coulisse ou réglet)";"Oui";;"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"novembre à avril";"Réponse incorrecte";"Oui";"Internet / Applications mobiles";"Non concerné"
"2020-03-11-ECOT-SEN-030";"2020-03-11_ECOT_06C_430913";"Oui";"Association basée à Fermanville";"Couteaux";"Oui";110;"Réponse supérieure";"Non";;;;"Couteaux";"Pas de quota";;;"Réponse correcte";"Couteaux";"Pas de période";;"Réponse correcte";"Oui";"Internet / Applications mobiles";"Non renseigné"
"2020-03-11-ECOT-SEN-031";"2020-03-11_ECOT_06C_430932";"Non";;"Couteaux";"Oui";100;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Couteaux";"Pas de quota";;;"Réponse correcte";"Couteaux";"Pas de période";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"2020-03-11-ECOT-SEN-032";"2020-03-11_ECOT_06C_430975";"Non";;"Couteaux";"Ne sait pas";;;"Non";;;;"Couteaux";"Ne sait pas";;;;"Couteaux";"Ne sait pas";;"Ne sait pas";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Internet / Applications mobiles";"Non renseigné"
"2020-03-11-ECOT-SEN-033";"2020-03-11_ECOT_06C_430988";"Non";;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Ne sait pas";;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non concerné"
"2020-03-10-GONB-SEN-033";"2020-03-10_GONB_03D_430995";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Oui";;;"Oui";"Internet / Applications mobiles";"Oui"
"2020-03-10-GONB-SEN-034";"2020-03-10_GONB_03E_431002";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";"Oui";;"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Oui";;;"Oui";"Internet / Applications mobiles";"Oui"
"2020-03-10-GONB-SEN-035";"2020-03-10_GONB_03E_431009";;;"Palourdes croisées";"Ne sait pas";;;"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Oui";;;;;;;;;;;"";"Non"
"2020-03-10-GONB-SEN-036";"2020-03-10_GONB_03E_431016";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";;;;"Huître plate";"Oui";60;"Nb";"Réponse correcte";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2020-03-10-GONB-SEN-037";"2020-03-10_GONB_03E_431022";"Oui";"LIPAP";;"Ne sait pas";;;"Non";;;;"Palourdes croisées";"Oui";3;"kg";;;;;;;"";
"2020-03-10-GONB-SEN-038";"2020-03-10_GONB_03E_431027";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";"Palourdes croisées";"Non renseigné";;;;;"Oui";;;"Oui";"Association de plaisanciers | Internet / Applications mobiles";"Oui"
"2020-03-10-GONB-SEN-039";"2020-03-10_GONB_03E_431032";"Oui";"LIPAP";"Huître plate";"Oui";60;"Réponse correcte";"Oui mais pas aujourd'hui";;;;"Huître plate";"Oui";60;"Nb";"Réponse correcte";"Huître plate";"Oui";;;"Oui";"Association de plaisanciers";"Oui"
"2020-03-11-GONB-SEN-033";"2020-03-11_GONB_03D_431038";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Oui";"Palourdes croisées";"Oui";3;"kg";;"Palourdes croisées";"Oui";"Rotation zone de pêche ";"Réponse correcte";"Oui";"Internet / Applications mobiles";"Oui"
"2020-03-11-GONB-SEN-034";"2020-03-11_GONB_03D_431093";"Oui";"APLC";"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";;"Oui";"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";;"Oui";"Rotation des zones";"Réponse correcte";"Oui";"Annuaire des marées";"Oui"
"2020-03-11-GONB-SEN-035";"2020-03-11_GONB_03D_431100";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";"Aucun outil";;;"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Oui"
"2020-03-11-GONB-SEN-036";"2020-03-11_GONB_03D_431107";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";;;;;"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";"Rotation des zones";"Réponse correcte";;"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Oui"
"2020-03-11-GONB-SEN-037";"2020-03-11_GONB_03D_431199";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Oui";"Rotation des zones";"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Médias (journaux, radios, tv)";"Oui"
"2020-03-11-GONB-SEN-038";"2020-03-11_GONB_03D_431209";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";"Rotation zone de pêche";"Réponse correcte";"Oui";"Panneau d'information/affichage | Annuaire des marées";"Oui"
"2020-03-11-GONB-SEN-039";"2020-03-11_GONB_03D_431223";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui mais pas aujourd'hui";"Anatomique (phalange, largeur de paume, pouce…)";;;"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";;"Réponse correcte";"Oui";"Internet / Applications mobiles";"Oui"
"2020-03-11-GONB-SEN-040";"2020-03-11_GONB_03D_431234";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";;"Oui";"Palourdes croisées";"Oui";150;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non"
"2020-03-11-GONB-SEN-041";"2020-03-11_GONB_03D_431242";"Non";;;;;;"Non";;;"Oui";;"Oui";;;;;"Pas de période";;;;"";
"2020-03-11-GONB-SEN-043";"2020-03-11_GONB_02M_431251";"Non";;"Bigorneaux";"espèce sans maille";;;"Oui";;;;"Bigorneaux";"Oui";;;;"Bigorneaux";"Oui";;;"Oui";"Annuaire des marées";
"2020-03-11-GONB-SEN-046";"2020-03-11_GONB_02M_431281";"Non";;;;;;"Oui mais pas aujourd'hui";;;;;"Oui";;;;;"Oui";;;;"";
"2020-03-11-GONB-SEN-047";"2020-03-11_GONB_02M_431290";"Non";;"Bigorneaux";"espèce sans maille";;;"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";"Bigorneaux";"Oui";500;"Nb";;;"Oui";;;"Oui";"Annuaire des marées";"Non concerné"
"2020-03-12-GONB-SEN-009";"2020-03-12_GONB_08H_431317";;;;;;;"Oui";"Artisanal";"Artisanal";"Oui";;;;;;;;;;;"";
"2020-03-11-GONB-SEN-049";"2020-03-11_GONB_02M_431332";;;;"Ne sait pas";;;;;;;;"Ne sait pas";;;;;"Ne sait pas";;;;"";
"2020-03-12-GONB-SEN-011";"2020-03-12_GONB_08H_431329";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2020-03-12-GONB-SEN-012";"2020-03-12_GONB_08H_431337";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-12-GONB-SEN-013";"2020-03-12_GONB_08H_431344";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-12-GONB-SEN-014";"2020-03-12_GONB_08H_431352";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-12-GONB-SEN-015";"2020-03-12_GONB_08H_431358";;;;;;;"Oui mais pas aujourd'hui";;;;;;;;;;;;;;"";
"2020-03-11-GONB-SEN-050";"2020-03-11_GONB_02M_431364";"Non";;;"Non renseigné";;;"Non renseigné";;;"Non renseigné";;"Non renseigné";;;;;"Non renseigné";;"Non renseigné";;"";"Non renseigné"
"2020-03-12-GONB-SEN-016";"2020-03-12_GONB_08H_431375";;;;;;;"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";;;;;;;;;;;"";
"2020-03-12-GONB-SEN-017";"2020-03-12_GONB_08H_431381";;;;;;;"Oui mais pas aujourd'hui";;;;;;;;;;;;;;"";
"2020-03-12-GONB-SEN-018";"2020-03-12_GONB_08H_431387";;;;;;;"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";;;;;;;;;;;"";
"2020-03-12-GONB-SEN-019";"2020-03-12_GONB_08H_431393";;;;;;;"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";;;;;;;;;;;"";
"2020-03-11-GONB-SEN-051";"2020-03-11_GONB_02M_431416";;;;;;;"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Oui";;;;;;;"Oui";;;;"";
"2020-03-11-GONB-SEN-052";"2020-03-11_GONB_02M_431424";"Oui";"APLC";"Bigorneaux";"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Bigorneaux";"Ne sait pas";;;;;;;;"Oui";"Association de plaisanciers";
"2020-03-11-GONB-SEN-053";"2020-03-11_GONB_02M_431432";;;;"Oui";;;"Non";"Aucun outil";;;;"Oui";;;;;;;;"Oui";"Autre source";
"2020-03-09-ORNE-SEN-019";"2020-03-09_ORNE_05_431445";;;;;;;"Non";;"Campagne de sensibilisation";"Non renseigné";;;;;;;;;;;"";
"2020-03-10-GONB-SEN-041";"2020-03-10_GONB_02C_431452";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-10-GONB-SEN-043";"2020-03-10_GONB_02C_431461";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-08-06-ORNE-SEN-033";"2019-08-06_ORNE_12_431467";;;;;;;"Non";;"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2020-03-10-GONB-SEN-044";"2020-03-10_GONB_02C_431470";;;;;;;"Oui mais pas aujourd'hui";"Campagne de sensibilisation";;"Non renseigné";;;;;;;;;;;"";
"2020-03-11-GONB-SEN-054";"2020-03-11_GONB_02M_431494";"Oui";"Cancale";;"Oui";;;"Oui";;;;;"Oui";;;;;"Oui";;;"Oui";"Association de plaisanciers";
"2020-03-10-GONB-SEN-045";"2020-03-10_GONB_02C_431481";;;;;;;"Non";;;;;;;;;;;;;;"";
"2020-03-10-GONB-SEN-046";"2020-03-10_GONB_02C_431487";;;;;;;"Oui mais pas aujourd'hui";;;;;;;;;;;;;;"";
