departement;nom;commune;nom_reel;code_postal;num_INSEE;longitude;latitude
1;CHEIGNIEU-LA-BALME;cheignieu la balme;Cheignieu-la-Balme;1510;1100;5.61667;45.8333
1;SAINT-VULBAS;saint vulbas;Saint-Vulbas;1150;1390;5.28333;45.8333
1;ECHALLON;echallon;Échallon;1130;1152;5.74139;46.21
1;LE MONTELLIER;le montellier;Le Montellier;1800;1260;5.06667;45.9333
1;MARTIGNAT;martignat;Martignat;1810;1237;5.6;46.2167
1;CEYZERIAT;ceyzeriat;Ceyzériat;1250;1072;5.31667;46.1667
1;MONTCET;montcet;Montcet;1310;1259;5.11667;46.2
1;VONNAS;vonnas;Vonnas;1540;1457;5;46.2167
1;BUELLAS;buellas;Buellas;1310;1065;5.13333;46.2
1;SAINT-BENIGNE;saint benigne;Saint-Bénigne;1190;1337;4.96667;46.4333
1;CHEVILLARD;chevillard;Chevillard;1430;1101;5.58333;46.1167
1;BOULIGNEUX;bouligneux;Bouligneux;1330;1052;5;46.0167
1;CONTREVOZ;contrevoz;Contrevoz;1300;1116;5.63333;45.8
1;CHAMPDOR;champdor;Champdor;1110;1080;5.6;46.0167
1;PORT;port;Port;1460;1307;5.56667;46.1667
1;SURJOUX;surjoux;Surjoux;1420;1413;5.8;46.0167
1;CHAMPFROMIER;champfromier;Champfromier;1410;1081;5.81667;46.2
1;VESINES;vesines;Vésines;1570;1439;4.86667;46.35
1;SEILLONNAZ;seillonnaz;Seillonnaz;1470;1400;5.48333;45.8
1;VARAMBON;varambon;Varambon;1160;1430;5.31667;46.0333
1;LE GRAND-ABERGEMENT;le grand abergement;Le Grand-Abergement;1260;1176;5.66667;46.0333
1;JASSANS-RIOTTIER;jassans riottier;Jassans-Riottier;1480;1194;4.75;45.9833
1;ASNIERES-SUR-SAONE;asnieres sur saone;Asnières-sur-Saône;1570;1023;4.88333;46.3833
1;CONDAMINE;condamine;Condamine;1430;1112;5.56667;46.1167
1;LHUIS;lhuis;Lhuis;1680;1216;5.53333;45.75
1;ROMANS;romans;Romans;1400;1328;5.03333;46.1167
1;PIZAY;pizay;Pizay;1120;1297;5.08333;45.8833
1;CERTINES;certines;Certines;1240;1069;5.26667;46.1333
1;RUFFIEU;ruffieu;Ruffieu;1260;1330;5.66667;46
1;MEXIMIEUX;meximieux;Meximieux;1800;1244;5.2;45.9
1;SAINT-RAMBERT-EN-BUGEY;saint rambert en bugey;Saint-Rambert-en-Bugey;1230;1384;5.43333;45.95
1;AMBRONAY;ambronay;Ambronay;1500;1007;5.35;46
1;CIZE;cize;Cize;1250;1106;5.43333;46.2
1;SAINT-GERMAIN-SUR-RENON;saint germain sur renon;Saint-Germain-sur-Renon;1240;1359;5.05;46.0833
1;VILLETTE-SUR-AIN;villette sur ain;Villette-sur-Ain;1320;1449;5.26862;45.9884
1;DAGNEUX;dagneux;Dagneux;1120;1142;5.06667;45.85
1;BOISSEY;boissey;Boissey;1190;1050;5;46.3833
1;SALAVRE;salavre;Salavre;1270;1391;5.35;46.3667
1;BRION;brion;Brion;1460;1063;5.55251;46.1728
1;LABALME;labalme;Labalme;1450;1200;5.48333;46.1
1;SAUVERNY;sauverny;Sauverny;1220;1397;6.11667;46.3167
1;MONTCEAUX;montceaux;Montceaux;1090;1258;4.8;46.1
1;BRENOD;brenod;Brénod;1110;1060;5.6;46.0667
1;MISERIEUX;miserieux;Misérieux;1600;1250;4.81667;45.9833
1;PREVESSIN-MOENS;prevessin moens;Prévessin-Moëns;1280;1313;6.08333;46.25
1;LENT;lent;Lent;1240;1211;5.2;46.1167
1;MARSONNAS;marsonnas;Marsonnas;1340;1236;5.06667;46.3333
1;MANZIAT;manziat;Manziat;1570;1231;4.9;46.35
1;TREVOUX;trevoux;Trévoux;1600;1427;4.76667;45.9333
1;BELLEGARDE-SUR-VALSERINE;bellegarde sur valserine;Bellegarde-sur-Valserine;1200;1033;5.81667;46.1
1;BOURG-EN-BRESSE;bourg en bresse;Bourg-en-Bresse;1000;1053;5.21667;46.2
1;CONFORT;confort;Confort;1200;1114;5.81667;46.15
1;SAINT-DENIS-LES-BOURG;saint denis les bourg;Saint-Denis-lès-Bourg;1000;1344;5.2;46.2
1;MASSIGNIEU-DE-RIVES;massignieu de rives;Massignieu-de-Rives;1300;1239;5.76667;45.75
1;SAINT-ETIENNE-SUR-CHALARONNE;saint etienne sur chalaronne;Saint-Étienne-sur-Chalaronne;1140;1351;4.86667;46.15
1;BOHAS-MEYRIAT-RIGNAT;bohas meyriat rignat;Bohas-Meyriat-Rignat;1250;1245;5.4;46.1333
1;CHEVRY;chevry;Chevry;1170;1103;6.03333;46.2833
1;FAREINS;fareins;Fareins;1480;1157;4.76667;46.0167
1;GORREVOD;gorrevod;Gorrevod;1190;1175;4.95;46.4167
1;VALEINS;valeins;Valeins;1140;1428;4.86667;46.1167
1;VIEU-D'IZENAVE;vieu d izenave;Vieu-d'Izenave;1430;1441;5.53333;46.0833
1;TOUSSIEUX;toussieux;Toussieux;1600;1423;4.83333;45.9667
1;ARBIGNY;arbigny;Arbigny;1190;1016;4.96667;46.4667
1;MALAFRETAZ;malafretaz;Malafretaz;1340;1229;5.15;46.3167
1;SAMOGNAT;samognat;Samognat;1580;1392;5.58333;46.25
1;CRAS-SUR-REYSSOUZE;cras sur reyssouze;Cras-sur-Reyssouze;1340;1130;5.16667;46.3
1;MESSIMY-SUR-SAONE;messimy sur saone;Messimy-sur-Saône;1480;1243;4.76473;46.0484
1;POUGNY;pougny;Pougny;1550;1308;5.95;46.1333
1;SANDRANS;sandrans;Sandrans;1400;1393;4.98333;46.0667
1;PONT-DE-VEYLE;pont de veyle;Pont-de-Veyle;1290;1306;4.88333;46.2667
1;MIJOUX;mijoux;Mijoux;1170;1247;6;46.3667
1;SAINT-JEAN-DE-GONVILLE;saint jean de gonville;Saint-Jean-de-Gonville;1630;1360;5.95;46.2167
1;SAINT-ANDRE-LE-BOUCHOUX;saint andre le bouchoux;Saint-André-le-Bouchoux;1240;1335;5.08333;46.1167
1;CHANEINS;chaneins;Chaneins;1990;1083;4.85;46.1
1;JOYEUX;joyeux;Joyeux;1800;1198;5.1;45.95
1;TRAMOYES;tramoyes;Tramoyes;1390;1424;4.96667;45.8667
1;BIZIAT;biziat;Biziat;1290;1046;4.93333;46.2167
1;IZENAVE;izenave;Izenave;1430;1191;5.53333;46.0333
1;BELMONT-LUTHEZIEU;belmont luthezieu;Belmont-Luthézieu;1260;1036;5.66167;45.8795
1;ARBENT;arbent;Arbent;1100;1014;5.68333;46.3
1;SUTRIEU;sutrieu;Sutrieu;1260;1414;5.65;45.95
1;SERRIERES-DE-BRIORD;serrieres de briord;Serrières-de-Briord;1470;1403;5.45445;45.8081
1;ARANC;aranc;Aranc;1110;1012;5.5;46
1;CHALEY;chaley;Chaley;1230;1076;5.53333;45.95
1;CURCIAT-DONGALON;curciat dongalon;Curciat-Dongalon;1560;1139;5.15;46.4667
1;LOYETTES;loyettes;Loyettes;1360;1224;5.2;45.7667
1;GEX;gex;Gex;1170;1173;6.06667;46.3333
1;COURTES;courtes;Courtes;1560;1128;5.1;46.4667
1;BEREZIAT;bereziat;Béréziat;1340;1040;5.05;46.3667
1;LAPEYROUSE;lapeyrouse;Lapeyrouse;1330;1207;4.96667;45.9833
1;APREMONT;apremont;Apremont;1100;1011;5.65833;46.2083
1;VILLIEU-LOYES-MOLLON;villieu loyes mollon;Villieu-Loyes-Mollon;1800;1450;5.22223;45.9206
1;LEYMENT;leyment;Leyment;1150;1213;5.3;45.9167
1;ETREZ;etrez;Étrez;1340;1154;5.18333;46.3333
2;GERCY;gercy;Gercy;2140;2341;3.86667;49.8167
2;VILLEMONTOIRE;villemontoire;Villemontoire;2210;2804;3.33333;49.3
2;BRANCOURT-LE-GRAND;brancourt le grand;Brancourt-le-Grand;2110;2112;3.38333;49.9667
2;LICY-CLIGNON;licy clignon;Licy-Clignon;2810;2428;3.26667;49.1
2;PROISY;proisy;Proisy;2120;2624;3.73333;49.9
2;CHAMBRY;chambry;Chambry;2000;2157;3.65;49.6
2;MONT-SAINT-JEAN;mont saint jean;Mont-Saint-Jean;2360;2522;4.2;49.7833
2;MORGNY-EN-THIERACHE;morgny en thierache;Morgny-en-Thiérache;2360;2526;4.06667;49.7667
2;MESNIL-SAINT-LAURENT;mesnil saint laurent;Mesnil-Saint-Laurent;2720;2481;3.35;49.8333
2;ANNOIS;annois;Annois;2480;2019;3.16667;49.7167
2;BRUNEHAMEL;brunehamel;Brunehamel;2360;2126;4.18333;49.7667
2;AUDIGNICOURT;audignicourt;Audignicourt;2300;2034;3.13333;49.4833
2;MONTIGNY-SUR-CRECY;montigny sur crecy;Montigny-sur-Crécy;2270;2517;3.58333;49.7167
2;LOR;lor;Lor;2190;2440;4.05;49.5333
2;CHIVRES-EN-LAONNOIS;chivres en laonnois;Chivres-en-Laonnois;2350;2189;3.85;49.6333
2;SAINT-GOBAIN;saint gobain;Saint-Gobain;2410;2680;3.38333;49.6
2;UGNY-LE-GAY;ugny le gay;Ugny-le-Gay;2300;2754;3.16667;49.6667
2;HAPPENCOURT;happencourt;Happencourt;2480;2367;3.18333;49.7833
2;PROUVAIS;prouvais;Prouvais;2190;2626;3.98333;49.4667
2;AZY-SUR-MARNE;azy sur marne;Azy-sur-Marne;2400;2042;3.36667;49
2;TERNY-SORNY;terny sorny;Terny-Sorny;2880;2739;3.36667;49.45
2;DROIZY;droizy;Droizy;2210;2272;3.38333;49.2833
2;PIGNICOURT;pignicourt;Pignicourt;2190;2601;4.03333;49.4167
2;MOUSSY-VERNEUIL;moussy verneuil;Moussy-Verneuil;2160;2531;3.63333;49.4167
2;AGUILCOURT;aguilcourt;Aguilcourt;2190;2005;3.96667;49.4
2;MONTAIGU;montaigu;Montaigu;2820;2498;3.83333;49.5333
2;MOULINS;moulins;Moulins;2160;2530;3.68333;49.4167
2;SAULCHERY;saulchery;Saulchery;2310;2701;3.3;48.9833
2;NANTEUIL-LA-FOSSE;nanteuil la fosse;Nanteuil-la-Fosse;2880;2537;3.45;49.4333
2;GUIGNICOURT;guignicourt;Guignicourt;2190;2360;3.96667;49.4333
2;BUCY-LE-LONG;bucy le long;Bucy-le-Long;2880;2131;3.38333;49.4
2;LONGPONT;longpont;Longpont;2600;2438;3.21667;49.2667
2;MONTGOBERT;montgobert;Montgobert;2600;2506;3.15;49.3
2;NOIRCOURT;noircourt;Noircourt;2340;2556;4.1;49.6667
2;ROZET-SAINT-ALBIN;rozet saint albin;Rozet-Saint-Albin;2210;2662;3.3;49.2
2;CHIVY-LES-ETOUVELLES;chivy les etouvelles;Chivy-lès-Étouvelles;2000;2191;3.58333;49.5167
2;CHAVONNE;chavonne;Chavonne;2370;2176;3.56667;49.4
2;ARTONGES;artonges;Artonges;2330;2026;3.55;48.9333
2;OISY;oisy;Oisy;2450;2569;3.66667;50.0167
2;JUVIGNY;juvigny;Juvigny;2880;2398;3.31667;49.45
2;MARCHAIS-EN-BRIE;marchais en brie;Marchais-en-Brie;2540;2458;3.48333;48.8833
2;BOUCONVILLE-VAUCLAIR;bouconville vauclair;Bouconville-Vauclair;2860;2102;3.75556;49.4656
2;LA BOUTEILLE;la bouteille;La Bouteille;2140;2109;3.96667;49.8667
2;LY-FONTAINE;ly fontaine;Ly-Fontaine;2440;2446;3.3;49.7167
2;LOGNY-LES-AUBENTON;logny les aubenton;Logny-lès-Aubenton;2500;2435;4.2;49.8333
2;CUIRIEUX;cuirieux;Cuirieux;2350;2248;3.81667;49.6833
2;IRON;iron;Iron;2510;2386;3.66667;49.95
2;JONCOURT;joncourt;Joncourt;2420;2392;3.3;49.95
2;EFFRY;effry;Effry;2500;2275;4;49.9333
2;JUMIGNY;jumigny;Jumigny;2160;2396;3.71667;49.4167
2;CHAOURSE;chaourse;Chaourse;2340;2160;4;49.7
2;SAINT-REMY-BLANZY;saint remy blanzy;Saint-Rémy-Blanzy;2210;2693;3.3;49.2333
2;BEAUMONT-EN-BEINE;beaumont en beine;Beaumont-en-Beine;2300;2056;3.13333;49.7
2;LE PLESSIER-HULEU;le plessier huleu;Le Plessier-Huleu;2210;2606;3.35;49.2333
2;ESTREES;estrees;Estrées;2420;2291;3.28333;49.9667
2;BAULNE-EN-BRIE;baulne en brie;Baulne-en-Brie;2330;2053;3.61667;48.9833
2;GUIVRY;guivry;Guivry;2300;2362;3.11667;49.65
2;VARISCOURT;variscourt;Variscourt;2190;2761;3.98333;49.4167
2;CHATILLON-SUR-OISE;chatillon sur oise;Châtillon-sur-Oise;2240;2170;3.4;49.7833
2;SOISSONS;soissons;Soissons;2200;2722;3.33333;49.3667
2;BRAY-SAINT-CHRISTOPHE;bray saint christophe;Bray-Saint-Christophe;2480;2117;3.15;49.7667
2;LE HERIE-LA-VIEVILLE;le herie la vieville;Le Hérie-la-Viéville;2120;2379;3.63333;49.8167
2;AUBENTON;aubenton;Aubenton;2500;2031;4.2;49.8333
2;BRAYE;braye;Braye;2880;2118;3.36667;49.4333
2;BRISSAY-CHOIGNY;brissay choigny;Brissay-Choigny;2240;2123;3.36667;49.7167
2;REMAUCOURT;remaucourt;Remaucourt;2100;2637;3.33333;49.9
2;SERAUCOURT-LE-GRAND;seraucourt le grand;Seraucourt-le-Grand;2790;2710;3.21667;49.7833
2;BERRY-AU-BAC;berry au bac;Berry-au-Bac;2190;2073;3.9;49.4
2;VIVAISE;vivaise;Vivaise;2870;2821;3.56667;49.6167
2;PROVISEUX-ET-PLESNOY;proviseux et plesnoy;Proviseux-et-Plesnoy;2190;2627;4;49.4667
2;CAUMONT;caumont;Caumont;2300;2145;3.18333;49.6167
2;VILLERS-LE-SEC;villers le sec;Villers-le-Sec;2240;2813;3.5;49.7833
2;VICHEL-NANTEUIL;vichel nanteuil;Vichel-Nanteuil;2210;2796;3.28333;49.1833
2;ROMERY;romery;Romery;2120;2654;3.73333;49.9
2;FONTAINE-LES-CLERCS;fontaine les clercs;Fontaine-lès-Clercs;2680;2320;3.21667;49.8
2;CHERY-LES-POUILLY;chery les pouilly;Chéry-lès-Pouilly;2000;2180;3.6;49.65
2;PITHON;pithon;Pithon;2480;2604;3.1;49.75
2;BEAURIEUX;beaurieux;Beaurieux;2160;2058;3.73333;49.4
2;SINCENY;sinceny;Sinceny;2300;2719;3.25;49.6
2;BOUFFIGNEREUX;bouffignereux;Bouffignereux;2160;2104;3.85;49.3667
2;SAINT-GENGOULPH;saint gengoulph;Saint-Gengoulph;2810;2679;3.21667;49.1167
2;PARGNY-LES-BOIS;pargny les bois;Pargny-les-Bois;2270;2591;3.61667;49.7167
2;MONTIGNY-L'ALLIER;montigny l allier;Montigny-l'Allier;2810;2512;3.1;49.1167
2;BEUVARDES;beuvardes;Beuvardes;2130;2083;3.48333;49.15
2;CUISSY-ET-GENY;cuissy et geny;Cuissy-et-Geny;2160;2252;3.7;49.4167
2;REUILLY-SAUVIGNY;reuilly sauvigny;Reuilly-Sauvigny;2850;2645;3.55;49.0667
2;VAILLY-SUR-AISNE;vailly sur aisne;Vailly-sur-Aisne;2370;2758;3.51667;49.4167
2;BIEVRES;bievres;Bièvres;2860;2088;3.71667;49.5
2;BERNY-RIVIERE;berny riviere;Berny-Rivière;2290;2071;3.15;49.4167
2;PERLES;perles;Perles;2160;2597;3.65;49.3167
2;FONTENELLE-EN-BRIE;fontenelle en brie;Fontenelle-en-Brie;2540;2325;3.48333;48.9167
2;NEUFLIEUX;neuflieux;Neuflieux;2300;2542;3.16667;49.6
2;SAINTE-CROIX;sainte croix;Sainte-Croix;2820;2675;3.78333;49.4833
2;PARGNY-LA-DHUYS;pargny la dhuys;Pargny-la-Dhuys;2330;2590;3.55;48.95
2;BRENELLE;brenelle;Brenelle;2220;2120;3.53333;49.3667
2;URVILLERS;urvillers;Urvillers;2690;2756;3.31667;49.7833
2;LAVERSINE;laversine;Laversine;2600;2415;3.16667;49.35
2;ORIGNY-SAINTE-BENOITE;origny sainte benoite;Origny-Sainte-Benoite;2390;2575;3.5;49.8333
2;CUIRY-HOUSSE;cuiry housse;Cuiry-Housse;2220;2249;3.48333;49.3
2;LA NEUVILLE-LES-DORENGT;la neuville les dorengt;La Neuville-lès-Dorengt;2450;2548;3.68333;49.9667
2;BLANZY-LES-FISMES;blanzy les fismes;Blanzy-lès-Fismes;2160;2091;3.66667;49.3333
2;HARGICOURT;hargicourt;Hargicourt;2420;2370;3.18;49.9623
2;VILLERS-SUR-FERE;villers sur fere;Villers-sur-Fère;2130;2816;3.53333;49.1833
2;LA HERIE;la herie;La Hérie;2500;2378;4.05;49.8833
2;BONNESVALYN;bonnesvalyn;Bonnesvalyn;2400;2099;3.31667;49.1167
2;HAUTION;haution;Haution;2140;2377;3.83333;49.85
2;BERZY-LE-SEC;berzy le sec;Berzy-le-Sec;2200;2077;3.31667;49.3333
2;LA VALLEE-AU-BLE;la vallee au ble;La Vallée-au-Blé;2140;2759;3.78333;49.8667
2;LE CATELET;le catelet;Le Catelet;2420;2143;3.25;50
2;GIZY;gizy;Gizy;2350;2346;3.76667;49.6
2;SAINT-ALGIS;saint algis;Saint-Algis;2260;2670;3.81667;49.8833
2;SAINT-AUBIN;saint aubin;Saint-Aubin;2300;2671;3.18333;49.5167
2;BANCIGNY;bancigny;Bancigny;2140;2044;4.01667;49.8
2;VILLENEUVE-SUR-FERE;villeneuve sur fere;Villeneuve-sur-Fère;2130;2806;3.46667;49.1833
2;FLEURY;fleury;Fleury;2600;2316;3.15639;49.2581
2;QUINCY-SOUS-LE-MONT;quincy sous le mont;Quincy-sous-le-Mont;2220;2633;3.55;49.3
2;BESNY-ET-LOIZY;besny et loizy;Besny-et-Loizy;2870;2080;3.58333;49.6
2;CHERY-LES-ROZOY;chery les rozoy;Chéry-lès-Rozoy;2360;2181;4.08333;49.7167
2;CHAUNY;chauny;Chauny;2300;2173;3.21667;49.6167
2;SOMMETTE-EAUCOURT;sommette eaucourt;Sommette-Eaucourt;2480;2726;3.11667;49.7333
2;LIERVAL;lierval;Lierval;2860;2429;3.61667;49.4833
2;CHEZY-SUR-MARNE;chezy sur marne;Chézy-sur-Marne;2570;2186;3.36667;48.9833
2;OULCHES-LA-VALLEE-FOULON;oulches la vallee foulon;Oulches-la-Vallée-Foulon;2160;2578;3.75;49.4333
2;ANIZY-LE-CHATEAU;anizy le chateau;Anizy-le-Château;2320;2018;3.45;49.5
2;MAIZY;maizy;Maizy;2160;2453;3.73333;49.3833
2;FOURDRAIN;fourdrain;Fourdrain;2870;2329;3.46667;49.6
2;NAMPTEUIL-SOUS-MURET;nampteuil sous muret;Nampteuil-sous-Muret;2200;2536;3.41667;49.3
2;URCEL;urcel;Urcel;2000;2755;3.55;49.5
2;LOUATRE;louatre;Louâtre;2600;2441;3.25;49.25
2;BARZY-EN-THIERACHE;barzy en thierache;Barzy-en-Thiérache;2170;2050;3.75;50.0333
2;CONDE-EN-BRIE;conde en brie;Condé-en-Brie;2330;2209;3.55;49
2;DAMPLEUX;dampleux;Dampleux;2600;2259;3.15;49.25
2;SOMMELANS;sommelans;Sommelans;2470;2724;3.3;49.1333
2;PONTRUET;pontruet;Pontruet;2490;2615;3.23333;49.9
2;OIGNY-EN-VALOIS;oigny en valois;Oigny-en-Valois;2600;2568;3.13333;49.2167
2;LOUPEIGNE;loupeigne;Loupeigne;2130;2442;3.53333;49.25
2;LHUYS;lhuys;Lhuys;2220;2427;3.55;49.2833
2;EPARCY;eparcy;Éparcy;2500;2278;4.06667;49.8667
2;LA CHAPELLE-MONTHODON;la chapelle monthodon;La Chapelle-Monthodon;2330;2161;3.63333;49.0167
2;MORSAIN;morsain;Morsain;2290;2527;3.18333;49.45
2;JAULGONNE;jaulgonne;Jaulgonne;2850;2389;3.53333;49.0833
2;CHERMIZY-AILLES;chermizy ailles;Chermizy-Ailles;2860;2178;3.73333;49.4667
2;BECQUIGNY;becquigny;Becquigny;2110;2061;3.46973;50.0173
2;FESTIEUX;festieux;Festieux;2840;2309;3.75;49.5167
2;VILLERS-LES-GUISE;villers les guise;Villers-lès-Guise;2120;2814;3.68333;49.9
2;NAMPCELLES-LA-COUR;nampcelles la cour;Nampcelles-la-Cour;2140;2535;4;49.7833
2;MONTIGNY-EN-ARROUAISE;montigny en arrouaise;Montigny-en-Arrouaise;2110;2511;3.48333;49.9
2;BERRIEUX;berrieux;Berrieux;2820;2072;3.85;49.4833
2;CHIGNY;chigny;Chigny;2120;2188;3.76667;49.9167
2;MURET-ET-CROUTTES;muret et crouttes;Muret-et-Crouttes;2210;2533;3.41667;49.2833
2;FLAVIGNY-LE-GRAND-ET-BEAURAIN;flavigny le grand et beaurain;Flavigny-le-Grand-et-Beaurain;2120;2313;3.66473;49.8909
2;LAON;laon;Laon;2000;2408;3.61667;49.5667
2;SAINT-CLEMENT;saint clement;Saint-Clément;2360;2674;4.06667;49.7667
2;DERCY;dercy;Dercy;2270;2261;3.68333;49.7
2;ANGUILCOURT-LE-SART;anguilcourt le sart;Anguilcourt-le-Sart;2800;2017;3.43333;49.6833
2;VILLERS-EN-PRAYERES;villers en prayeres;Villers-en-Prayères;2160;2811;3.66667;49.3833
2;CHALANDRY;chalandry;Chalandry;2270;2156;3.63333;49.6833
2;LAVAL-EN-LAONNOIS;laval en laonnois;Laval-en-Laonnois;2860;2413;3.6;49.5
2;FRESSANCOURT;fressancourt;Fressancourt;2800;2335;3.41667;49.6167
2;LE SOURD;le sourd;Le Sourd;2140;2731;3.75;49.8667
2;FONTAINE-NOTRE-DAME;fontaine notre dame;Fontaine-Notre-Dame;2110;2322;3.43333;49.8833
2;CHERY-CHARTREUVE;chery chartreuve;Chéry-Chartreuve;2220;2179;3.61667;49.2667
2;MORTEFONTAINE;mortefontaine;Mortefontaine;2600;2528;3.07611;49.3317
2;SERAIN;serain;Serain;2110;2709;3.36667;50.0167
2;MAAST-ET-VIOLAINE;maast et violaine;Maast-et-Violaine;2220;2447;3.45;49.2833
2;NEUVILLE-SUR-AILETTE;neuville sur ailette;Neuville-sur-Ailette;2860;2550;3.7;49.4667
2;FRANCILLY-SELENCY;francilly selency;Francilly-Selency;2760;2330;3.23333;49.85
2;BEZU-LE-GUERY;bezu le guery;Bézu-le-Guéry;2310;2084;3.23333;49.0167
2;MARLE;marle;Marle;2250;2468;3.76667;49.7333
2;LEME;leme;Lemé;2140;2416;3.76667;49.8333
2;CIERGES;cierges;Cierges;2130;2193;3.6;49.1667
2;CRAONNE;craonne;Craonne;2160;2234;3.78333;49.4333
2;COURTEMONT-VARENNES;courtemont varennes;Courtemont-Varennes;2850;2228;3.55;49.0667
2;POMMIERS;pommiers;Pommiers;2200;2610;3.26667;49.4
2;GLAND;gland;Gland;2400;2347;3.46667;49.05
2;LANDOUZY-LA-COUR;landouzy la cour;Landouzy-la-Cour;2140;2404;3.98333;49.85
2;MONTIGNY-LES-CONDE;montigny les conde;Montigny-lès-Condé;2330;2515;3.56667;48.9833
2;LEUILLY-SOUS-COUCY;leuilly sous coucy;Leuilly-sous-Coucy;2380;2423;3.33333;49.4833
2;PLOISY;ploisy;Ploisy;2200;2607;3.3;49.3333
2;SERVAL;serval;Serval;2160;2715;3.68333;49.35
2;BILLY-SUR-OURCQ;billy sur ourcq;Billy-sur-Ourcq;2210;2090;3.3;49.2167
2;AMBRIEF;ambrief;Ambrief;2200;2012;3.4;49.3167
2;PRISCES;prisces;Prisces;2140;2623;3.86667;49.7833
2;ROUPY;roupy;Roupy;2590;2658;3.18333;49.8167
2;RONCHERES;roncheres;Ronchères;2130;2655;3.6;49.15
2;LUGNY;lugny;Lugny;2140;2444;3.81667;49.7833
2;CHEZY-EN-ORXOIS;chezy en orxois;Chézy-en-Orxois;2810;2185;3.18333;49.1333
2;DHUIZEL;dhuizel;Dhuizel;2220;2263;3.61667;49.3667
2;ETAMPES-SUR-MARNE;etampes sur marne;Étampes-sur-Marne;2400;2292;3.41667;49.0333
2;VAUX-EN-VERMANDOIS;vaux en vermandois;Vaux-en-Vermandois;2590;2772;3.15;49.8167
2;BOUE;boue;Boué;2450;2103;3.7;50.0167
2;LA FERE;la fere;La Fère;2800;2304;3.36667;49.6667
2;SAINT-MICHEL;saint michel;Saint-Michel;2830;2684;4.13333;49.9167
2;CASTRES;castres;Castres;2680;2142;3.23333;49.8
2;MESBRECOURT-RICHECOURT;mesbrecourt richecourt;Mesbrecourt-Richecourt;2270;2480;3.55;49.7
2;BEUGNEUX;beugneux;Beugneux;2210;2082;3.41667;49.2333
2;CLERMONT-LES-FERMES;clermont les fermes;Clermont-les-Fermes;2340;2200;3.95;49.6667
2;CONDREN;condren;Condren;2700;2212;3.28333;49.6167
2;FRANQUEVILLE;franqueville;Franqueville;2140;2331;3.80945;49.81
2;ARCY-SAINTE-RESTITUE;arcy sainte restitue;Arcy-Sainte-Restitue;2130;2022;3.46667;49.25
2;BURELLES;burelles;Burelles;2140;2136;3.9;49.7833
2;ROCOURT-SAINT-MARTIN;rocourt saint martin;Rocourt-Saint-Martin;2210;2649;3.38333;49.15
2;COMMENCHON;commenchon;Commenchon;2300;2207;3.16667;49.6333
2;VOULPAIX;voulpaix;Voulpaix;2140;2826;3.83333;49.8333
2;BUCY-LES-CERNY;bucy les cerny;Bucy-lès-Cerny;2870;2132;3.51667;49.5833
2;RENANSART;renansart;Renansart;2240;2640;3.45;49.7167
2;PRESLES-ET-BOVES;presles et boves;Presles-et-Boves;2370;2620;3.55;49.4
2;LAVAQUERESSE;lavaqueresse;Lavaqueresse;2450;2414;3.70833;49.95
2;CUFFIES;cuffies;Cuffies;2880;2245;3.31667;49.4167
2;VILLEQUIER-AUMONT;villequier aumont;Villequier-Aumont;2300;2807;3.2;49.65
2;VENDELLES;vendelles;Vendelles;2490;2774;3.13333;49.9167
2;ATTILLY;attilly;Attilly;2490;2029;3.16667;49.85
2;BERLANCOURT;berlancourt;Berlancourt;2250;2068;3.75806;49.7787
2;GRISOLLES;grisolles;Grisolles;2210;2356;3.35;49.15
2;COURCELLES-SUR-VESLE;courcelles sur vesle;Courcelles-sur-Vesle;2220;2224;3.57195;49.3381
2;SONS-ET-RONCHERES;sons et roncheres;Sons-et-Ronchères;2270;2727;3.66667;49.75
2;SERINGES-ET-NESLES;seringes et nesles;Seringes-et-Nesles;2130;2713;3.53333;49.2
2;GRANDLUP-ET-FAY;grandlup et fay;Grandlup-et-Fay;2350;2353;3.73333;49.6667
2;COINCY;coincy;Coincy;2210;2203;3.41667;49.1667
2;MARLY-GOMONT;marly gomont;Marly-Gomont;2120;2469;3.8;49.9
2;MACOGNY;macogny;Macogny;2470;2449;3.23333;49.1667
2;TARTIERS;tartiers;Tartiers;2290;2736;3.23333;49.4333
2;GIBERCOURT;gibercourt;Gibercourt;2440;2345;3.28333;49.7333
2;PONTRU;pontru;Pontru;2490;2614;3.21667;49.9
2;TRELOU-SUR-MARNE;trelou sur marne;Trélou-sur-Marne;2850;2748;3.60695;49.077
2;LA VILLE-AUX-BOIS-LES-DIZY;la ville aux bois les dizy;La Ville-aux-Bois-lès-Dizy;2340;2802;3.99334;49.6612
2;AMIGNY-ROUY;amigny rouy;Amigny-Rouy;2700;2014;3.3;49.6
2;CHARMES;charmes;Charmes;2800;2165;3.38333;49.65
2;VIFFORT;viffort;Viffort;2540;2800;3.45;48.9667
2;MACHECOURT;machecourt;Mâchecourt;2350;2448;3.84167;49.6583
2;NOGENT-L'ARTAUD;nogent l artaud;Nogent-l'Artaud;2310;2555;3.31667;48.9667
