"Libellé Sortie";"Code Enquète";"Commune résidence";"Département";"Pays";"De passage";"Commune séjour";"Durée séjour";"Hebergement";"Premier Séjour";"Fréquence Visites";"Influence Destination";"Influence Date";"Sexe - Pécheur";"Annee Naissance - Pécheur";"CSP - Pécheur";"Sexe - Autre membre";"Annee Naissance - Autre membre";"CSP - Autre membre";"Tri récolte";"Accueil";"Sensibilisation";"Remarques pécheur";"Précisions remarques"
"2018-10-26_ARMO_106_389892";"2018-10-26-ARMO-SEN-022";"TROYES";;;"en séjour sur une commune";"PENVENAN";7;;;;;;"F";1967;"0_Non Renseigné";"F";2003;;"Récolte conforme";"Bon";"Oui";"";
"2018-10-25_MORL_09_389894";"2018-10-25-MORL-SEN-069";"POISSY";;;"en séjour sur une commune";"PLOUGASNOU";7;"Location/Hotel";;;"Non, secondaire";"Non, secondaire";"F";1985;"0_Non Renseigné";"M";2010;"0_Non Renseigné";"Panier vide";"Bon";"Oui";"";"Ne pêchent que les coquillages vides."
"2018-10-25_MORL_09_389894";"2018-10-25-MORL-SEN-069";"POISSY";;;"en séjour sur une commune";"PLOUGASNOU";7;"Location/Hotel";;;"Non, secondaire";"Non, secondaire";"F";1985;"0_Non Renseigné";"M";1953;"0_Non Renseigné";"Panier vide";"Bon";"Oui";"";"Ne pêchent que les coquillages vides."
"2018-10-25_MORL_09_389911";"2018-10-25-MORL-SEN-070";"BRY";;;"en séjour sur une commune";"PLOUEZOC H";7;"Location/Hotel";"Oui";;"Non, secondaire";"Non, secondaire";"F";1973;"0_Non Renseigné";"F";1973;"0_Non Renseigné";"Tri complet";"Bon";"Oui";"";"Vont relâcher les CSJ."
"2018-10-25_MORL_09_389925";"2018-10-25-MORL-SEN-071";"PLOUEZOC H";;;"en séjour sur une commune";;;;;;;;"F";1958;"0_Non Renseigné";"M";1958;"0_Non Renseigné";"Tri complet";"Bon";"Oui";"";
"2018-10-25_MORL_09_389925";"2018-10-25-MORL-SEN-071";"PLOUEZOC H";;;"en séjour sur une commune";;;;;;;;"F";1958;"0_Non Renseigné";"M";2000;;"Tri complet";"Bon";"Oui";"";
"2018-10-25_MORL_09_389925";"2018-10-25-MORL-SEN-071";"PLOUEZOC H";;;"en séjour sur une commune";;;;;;;;"F";1958;"0_Non Renseigné";"M";2006;"0_Non Renseigné";"Tri complet";"Bon";"Oui";"";
"2018-10-25_MORL_09_389937";"2018-10-25-MORL-SEN-072";"BREST";;;"pour la journée";;;;;;;;"M";1963;"0_Non Renseigné";"F";2004;"0_Non Renseigné";"Non Triée";"Bon";"Oui";"";
"2018-07-15_MORL_09_389961";"2018-07-15-MORL-SEN-045";"PLOURIN LES MORLAIX";;;"en séjour sur une commune";;;;;;;;"F";1946;"0_Non Renseigné";"M";1947;"0_Non Renseigné";"Non Triée";"Bon";"Oui";"";
"2018-07-15-MORL-SEN-047";"2018-07-15_MORL_09_389972";"PLOUIGNEAU";;;"en séjour sur une commune";;;;;;;;"M";1947;"0_Non Renseigné";;;;"Panier vide";"Bon";"Oui";"";
"2018-07-15_MORL_09_389978";"2018-07-15-MORL-SEN-048";"PLOUGONVEN";;;"en séjour sur une commune";;;;;;;;"M";1948;"0_Non Renseigné";"F";1947;"0_Non Renseigné";"Tri complet";"Bon";"Oui";"";
"2018-07-15-MORL-SEN-049";"2018-07-15_MORL_09_389986";"MORLAIX";;;"en séjour sur une commune";;;;;;;;"M";1950;"0_Non Renseigné";;;;"Récolte non vérifiée";"Bon";"Oui";"";
"2018-07-15-MORL-SEN-050";"2018-07-15_MORL_09_389992";"ST JEAN DU DOIGT";;;"en séjour sur une commune";;;;;;;;"F";1951;"0_Non Renseigné";;;;"Tri complet";"Bon";"Oui";"";"Connaît la réglementation des parcs ostréicoles."
"2018-07-15-MORL-SEN-051";"2018-07-15_MORL_09_389999";"GUIMAEC";;;"en séjour sur une commune";;;;;;;;"M";1961;"0_Non Renseigné";;;;"Tri complet";"Bon";"Oui";"";
"2018-07-15-MORL-SEN-052";"2018-07-15_MORL_09_390006";"MORLAIX";;;"en séjour sur une commune";;;;;;;;"M";1946;"0_Non Renseigné";;;;"Tri complet";"Bon";"Oui";"";
"2018-11-08-GONB-SEN-005";"2018-11-08_GONB_06D_390163";"BALLOTS";;;"en séjour sur une commune";"BREHAL";3;"Camping car";;;;;"M";1943;"0_Non Renseigné";;;;"Récolte non vérifiée";"Bon";"Oui";"";
"2018-11-08-GONB-SEN-007";"2018-11-08_GONB_06D_390170";"BREHAL";;;"pour la journée";;;;;;;;"M";1951;"0_Non Renseigné";;;;"Tri partiel";"Bon";"Oui";"";
"2018-11-08-GONB-SEN-008";"2018-11-08_GONB_06D_390180";"GRANVILLE";;;"pour la journée";;;;;;;;"F";1954;"0_Non Renseigné";;;;"Tri complet";"Bon";"Oui";"";
"2018-11-08_GONB_06D_390188";"2018-11-08-GONB-SEN-009";"DONVILLE LES BAINS";;;"pour la journée";;;;;;;;"M";1958;"0_Non Renseigné";"M";1953;;"Récolte conforme";"Bon";"Oui";"";"Aimerait pêcher à la marque"
"2018-11-08_GONB_06D_390188";"2018-11-08-GONB-SEN-009";"DONVILLE LES BAINS";;;"pour la journée";;;;;;;;"M";1958;"0_Non Renseigné";"M";1954;;"Récolte conforme";"Bon";"Oui";"";"Aimerait pêcher à la marque"
"2018-11-08-GONB-SEN-010";"2018-11-08_GONB_06D_390197";"COUDEVILLE SUR MER";;;"pour la journée";;;;;;;;"M";1949;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2018-11-08-GONB-SEN-011";"2018-11-08_GONB_06D_390204";;;;"en séjour sur une commune";;;;;;;;"M";;"0_Non Renseigné";;;;;"Refus";;"";
"2018-11-08-GONB-SEN-012";"2018-11-08_GONB_06D_390210";"VILLEDIEU LES POELES ROUFFIGNY";;;"pour la journée";;;;;;;;"M";1952;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2018-11-08-GONB-SEN-013";"2018-11-08_GONB_06D_390217";"MONTMARTIN SUR MER";;;"pour la journée";;;;;;;;"M";1953;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2018-11-08-GONB-SEN-014";"2018-11-08_GONB_06D_390224";"BELLOU EN HOULME";;;"en séjour sur une commune";"COUDEVILLE SUR MER";3;"Camping";;;;;"M";1950;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2018-11-08-GONB-SEN-015";"2018-11-08_GONB_06D_390231";"LA BALEINE";;;"pour la journée";;;;;;;;"M";1948;"0_Non Renseigné";;;;"Tri partiel";"Bon";"Oui";"";
"2018-11-23-GONB-SEN-003";"2018-11-23_GONB_04B_390425";"GENETS";;;"pour la journée";;;;;;;;"F";;"0_Non Renseigné";;;;"Récolte conforme";"Refus";"Moyen";"";"Besoin de plus de réglementation sur les outils"
"2018-11-23-GONB-SEN-005";"2018-11-23_GONB_04B_390432";"LES CRESNAYS";;;"pour la journée";;;;;;;;"M";1955;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2018-11-23-GONB-SEN-006";"2018-11-23_GONB_04B_390439";"ST SENIER SOUS AVRANCHES";;;"pour la journée";;;;;;;;"M";1952;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2018-11-23-GONB-SEN-007";"2018-11-23_GONB_04B_390446";"FLERS";;;"en séjour sur une commune";;2;"Camping car";;;;;"F";1958;"0_Non Renseigné";;;;"Panier vide";"Bon";"Oui";"";
"2018-11-23_GONB_04B_390452";"2018-11-23-GONB-SEN-008";"ALENCON";;;"pour la journée";;;;;;;;"M";1949;"0_Non Renseigné";"F";1951;;"Tri complet";"Bon";"Oui";"";
"2018-11-23-GONB-SEN-009";"2018-11-23_GONB_04B_390461";"YQUELON";;;"pour la journée";;;;;;;;"M";1953;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";"Pêche en bouteille aperçu à Chausey"
"2018-11-23_GONB_04B_390468";"2018-11-23-GONB-SEN-010";"GRANVILLE";;;"pour la journée";;;;;;;;"F";1959;"0_Non Renseigné";"M";1955;;"Récolte conforme";"Bon";"Oui";"";
"2018-06-09_BERR_03_390757";"2018-06-09-BERR-SEN-001";"MARIGNANE";;;"en séjour sur une commune";;;;;;;;"M";1975;"0_Non Renseigné";"F";1976;;"Panier vide";"Bon";"Non";"";
"2018-06-09_BERR_03_390962";"2018-06-09-BERR-SEN-003";"LE THOLONET";;;"en séjour sur une commune";;;;;;;;"M";1971;"0_Non Renseigné";"M";1948;;;;;"";
"2018-06-09_BERR_03_390962";"2018-06-09-BERR-SEN-003";"LE THOLONET";;;"en séjour sur une commune";;;;;;;;"M";1971;"0_Non Renseigné";"M";1974;;;;;"";
"2018-06-09_BERR_03_390962";"2018-06-09-BERR-SEN-003";"LE THOLONET";;;"en séjour sur une commune";;;;;;;;"M";1971;"0_Non Renseigné";"M";1951;"0_Non Renseigné";;;;"";
"2018-06-09_BERR_03_390971";"2018-06-09-BERR-SEN-004";"MARIGNANE";;;"en séjour sur une commune";;;;;;;;"M";1976;"2_Artisans, commerçants et chefs d'entreprise";"F";1976;;;;;"";
"2018-07-22_BERR_03_390978";"2018-07-22-BERR-SEN-001";"MARIGNANE";;;"en séjour sur une commune";;;;;;;;"M";1955;"7_Retraités";"F";1960;"7_Retraités";"Panier vide";;"Non";"";
"2018-07-22-BERR-SEN-003";"2018-07-22_BERR_03_390985";"ROGNAC";;;"en séjour sur une commune";;;;;;;;"M";1983;"8_Autres personnes sans activité professionnelle";;;;;;;"";
"2018-12-05-GONB-SEN-001";"2018-12-05_GONB_05E_391025";;;;"en séjour sur une commune";;;;;;;;"M";;"0_Non Renseigné";;;;"Panier vide";"Bon";"Non";"";"Déjà enquêté, ne souhaitez pas répondre à nouveau"
"2018-12-05-GONB-SEN-003";"2018-12-05_GONB_05E_391030";;;;"en séjour sur une commune";;;;;;;;"M";;"0_Non Renseigné";;;;"Non Triée";"Bon";"Non";"";
"2018-07-17-GUER-SEN-036";"2018-07-17_GUER_3A_391036";"ST NAZAIRE";;;"pour la journée";;;;;;;;;;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2018-07-15-GUER-SEN-056";"2018-07-15_GUER_3A_391101";;;;"en séjour sur une commune";"LA BAULE ESCOUBLAC";;"Résidence secondaire";;;;;"F";1978;"3_Cadres et professions intellectuelles supérieures";;;;"Récolte conforme";"Bon";"Oui";"";
"2018-07-15-GUER-SEN-058";"2018-07-15_GUER_3A_391116";;;;"en séjour sur une commune";;;;;;;;"M";1973;"6-69-69-692a_Marin pêcheur";;;;;;;"";
"2018-07-15_GUER_3A_391132";"2018-07-15-GUER-SEN-060";;;;"en séjour sur une commune";"LA BAULE ESCOUBLAC";;;;;;;"M";1970;"2-22_Commerçants et assimilés";"F";1969;;"Récolte non vérifiée";"Bon";"Oui";"";
"2018-07-16-GUER-SEN-073";"2018-07-16_GUER_3A_391197";"LE POULIGUEN";;;"en séjour sur une commune";;;;;;;;"M";;"0_Non Renseigné";;;;"Récolte non vérifiée";"Refus";"Moyen";"";
"2018-08-12-GUER-SEN-029";"2018-08-12_GUER_3A_391231";"NANTES";;;"en séjour sur une commune";;;;;;;;"F";1956;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2018-08-12-GUER-SEN-030";"2018-08-12_GUER_3A_391237";"ANGERS";;;"pour la journée";;;;;;;;"F";1949;"7-76-77_Anciens employés";;;;"Récolte non vérifiée";"Bon";"Oui";"";
"2018-07-13-GUER-SEN-173";"2018-07-13_GUER_3B_391364";"LA BAULE ESCOUBLAC";;;"en séjour sur une commune";;;;;;;;"F";;"7_Retraités";;;;;;;"";
"2018-07-13-GUER-SEN-177";"2018-07-13_GUER_3B_391396";"PORNICHET";;;"en séjour sur une commune";;;;;;;;;;"0_Non Renseigné";;;;;;;"";
"2018-07-26-GUER-SEN-004";"2018-07-26_GUER_3B_391510";;;;"en séjour sur une commune";;;;;;;;"M";1949;"7-73-75_Anciennes professions intermédiaires";;;;"Récolte non vérifiée";"Bon";"Oui";"";
"2018-07-26_GUER_3B_391526";"2018-07-26-GUER-SEN-006";;;;"en séjour sur une commune";;;"Résidence secondaire";;;;;"M";1953;"7_Retraités";"F";1955;"7_Retraités";"Récolte non vérifiée";"Bon";"Moyen";"";"affichage pas partout"
"2018-12-12_GUER_3B_391574";"2018-12-12-GUER-SEN-003";;;;"en séjour sur une commune";;;;;;;;"M";1975;"0_Non Renseigné";"F";1975;;"Récolte conforme";"Bon";"Oui";"";""
"2018-10-08_GONB_05G_391606";"2018-10-08-GONB-SEN-031";"NOUVOITOU";;;"en séjour sur une commune";"GRANVILLE";3;;;;;;"M";1977;"0_Non Renseigné";"M";1976;;"Tri complet";"Bon";"Oui";"";
"2018-10-08_GONB_05G_391617";"2018-10-08-GONB-SEN-032";"ST PAIR SUR MER";;;"pour la journée";;;;;;;;"F";1956;"0_Non Renseigné";"M";1953;;"Tri complet";"Bon";"Oui";"";
"2019-01-08-GUER-SEN-001";"2019-01-08_GUER_3B_391687";;;;"en séjour sur une commune";;;;;;;;;;"0_Non Renseigné";;;;"Non Triée";"Refus";"Non";"";
"2018-12-11_GUER_3A_391812";"2018-12-11-GUER-SEN-001";"LA BAULE ESCOUBLAC";;;"en séjour sur une commune";;;;;;;;"F";1951;"7_Retraités";"M";1948;"7_Retraités";"Tri partiel";"Refus";"Moyen";"";
"2019-01-21-GONB-SEN-001";"2019-01-21_GONB_05E_391887";"BOURGUENOLLES";;;"pour la journée";;;;;;;;"M";1952;"7_Retraités";;;;"Récolte conforme";"Bon";"Oui";"";"Pas assez de contrôle + trop de pratiquants"
"2019-01-21-GONB-SEN-003";"2019-01-21_GONB_05E_391897";"TORIGNY LES VILLES";;;"pour la journée";;;;;;;;"M";1938;"7_Retraités";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-01-21-GONB-SEN-004";"2019-01-21_GONB_05E_391904";"GRANVILLE";;;"pour la journée";;;;;;;;"M";1952;"7_Retraités";;;;"Tri complet";"Bon";"Oui";"";
"2019-01-21-GONB-SEN-005";"2019-01-21_GONB_05E_391913";"GRANVILLE";;;"pour la journée";;;;;;;;"F";1959;"5_Employés";;;;"Tri partiel";"Bon";"Oui";"";
"2018-12-11-GUER-SEN-003";"2018-12-11_GUER_3B_392090";"BAULE";;;"en séjour sur une commune";;;;;;;;"M";;"7_Retraités";;;;"Non Triée";"Bon";"Non";"";
"2018-11-22-GUER-SEN-001";"2018-11-22_GUER_3A_392145";"VERTOU";;;"en séjour sur une commune";"LE POULIGUEN";;"Résidence secondaire";"Non renseigné";;;;"M";1956;"7-73-74_Anciens cadres";;;;"Récolte non vérifiée";"Bon";"Moyen";"";
"2018-10-22_GUER_3A_392171";"2018-10-22-GUER-SEN-007";;;;"en séjour sur une commune";"LA BAULE ESCOUBLAC";;;;;;;"M";1983;"5_Employés";"M";2001;"8-82-84_Elèves, étudiants";;"Moyen";"Oui";"";
"2018-10-22_GUER_3A_392209";"2018-10-22-GUER-SEN-009";;;;"en séjour sur une commune";;;"Résidence secondaire";;;;;"F";1958;"5_Employés";"M";1954;"7_Retraités";"Tri partiel";"Bon";"Oui";"";
"2018-08-31-GUER-SEN-013";"2018-08-31_GUER_3B_392318";;;;"en séjour sur une commune";;;;;;;;"M";1978;"3_Cadres et professions intellectuelles supérieures";;;;"Non Triée";"Bon";"Oui";"";
"2019-02-07-GUER-SEN-012";"2019-02-07_GUER_3B_392387";"LA BAULE ESCOUBLAC";;;"en séjour sur une commune";;;;;;;;"M";1949;"7_Retraités";;;;"Récolte conforme";"Bon";"Oui";"";"Pêche de la palourde de plus de 40mm"
"2019-02-19-ECOT-SEN-001";"2019-02-19_ECOT_06B_392485";;;;"pour la journée";;;;"Non renseigné";;;;"M";1954;"7_Retraités";;;;"Récolte conforme";"Bon";"Moyen";"";
"2019-02-19-ECOT-SEN-017";"2019-02-19_ECOT_06B_392492";;;;"pour la journée";;;;;;;;"M";1956;"7_Retraités";;;;"Récolte conforme";"Bon";"Moyen";"";
"2019-02-19-ECOT-SEN-004";"2019-02-19_ECOT_06B_392513";;;;"pour la journée";;;;;;;;"M";1956;"7_Retraités";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-02-19-ECOT-SEN-004";"2019-02-19_ECOT_06B_392589";;;;"pour la journée";;;;;;;;"M";1947;"7_Retraités";;;;"Tri partiel";"Bon";"Oui";"";
"2019-02-19_ECOT_06B_392596";"2019-02-19-ECOT-SEN-006";;;;"pour la journée";;;;;;;;"M";1956;"7_Retraités";"F";1962;"8_Autres personnes sans activité professionnelle";"Récolte conforme";"Bon";;"";
"2019-02-19-ECOT-SEN-008";"2019-02-19_ECOT_06B_392612";"BRETTEVILLE";;;"pour la journée";;;;;;;;"M";1954;"7_Retraités";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-02-19_ECOT_06B_392619";"2019-02-19-ECOT-SEN-010";;;;"pour la journée";;;;;;;;"M";1954;"7_Retraités";"F";1953;"7_Retraités";"Tri partiel";"Bon";"Oui";"";
"2018-08-31-GUER-SEN-036";"2018-08-31_GUER_3B_392661";"ANGERS";;;"en séjour sur une commune";"LA BAULE ESCOUBLAC";2;;;;;;"M";1960;"5_Employés";;;;;;;"";
"2018-08-31-GUER-SEN-018";"2018-08-31_GUER_3B_392668";;;;"pour la journée";;;;;;;;"F";1953;"7_Retraités";;;;"Récolte conforme";"Bon";"Moyen";"";
"2019-01-09-GUER-SEN-003";"2019-01-09_GUER_3A_392671";"LE POULIGUEN";;;"en séjour sur une commune";;;;;;;;"F";1937;"7_Retraités";;;;"Non Triée";"Bon";"Oui";"";
"2019-02-19_ECOT_06B_392831";"2019-02-19-ECOT-SEN-011";"STE MERE EGLISE";;;"pour la journée";;;;;;;;"M";1948;"1_Agriculteurs exploitants";"F";1948;"1_Agriculteurs exploitants";"Tri partiel";"Bon";"Moyen";"";
"2019-02-19-ECOT-SEN-014";"2019-02-19_ECOT_06B_392839";;;;"pour la journée";;;;;;;;"M";1962;"7_Retraités";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-02-20-GONB-SEN-001";"2019-02-20_GONB_08H_392848";"ST GERMAIN SUR AY";;;"en séjour sur une commune";;;;;;;;"F";1946;"7_Retraités";;;;"Tri complet";"Bon";"Oui";"";
"2019-02-20-GONB-SEN-003";"2019-02-20_GONB_08H_392862";"LA HAYE";;;"en séjour sur une commune";;;;;;;;"F";1954;"7_Retraités";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-02-20-GONB-SEN-005";"2019-02-20_GONB_08H_392869";"AUNAY SUR ODON";;;"en séjour sur une commune";"ST GERMAIN SUR AY";2;"Camping";"Non";;"Non, secondaire";"Non, secondaire";"M";1949;"2_Artisans, commerçants et chefs d'entreprise";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-02-20-GONB-SEN-006";"2019-02-20_GONB_08H_392877";"STE HONORINE DU FAY";;;"en séjour sur une commune";"ST GERMAIN SUR AY";2;"Camping car";"Oui";;"Oui, en partie";"Oui, en partie";"F";1953;"4_Professions Intermédiaires";;;;"Panier vide";"Bon";"Oui";"";
"2019-02-20-GONB-SEN-007";"2019-02-20_GONB_08H_392885";"LISIEUX";;;"en séjour sur une commune";;;"Camping car";"Non";;"Non, secondaire";"Non, secondaire";"M";1947;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-02-20-GONB-SEN-008";"2019-02-20_GONB_08H_392892";"ST GERMAIN SUR AY";;;"en séjour sur une commune";;;;;;;;"M";1966;"8_Autres personnes sans activité professionnelle";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-02-20-GONB-SEN-009";"2019-02-20_GONB_08H_392907";"LESSAY";;;"en séjour sur une commune";;;;;;;;"M";1948;"7-76-77_Anciens employés";;;;"Tri complet";"Bon";"Moyen";"";
"2019-02-20-GONB-SEN-010";"2019-02-20_GONB_08H_392935";"MARIGNY LE LOZON";;;"en séjour sur une commune";;;"Résidence secondaire";;;"Oui, en partie";"Non, secondaire";"M";1958;"5_Employés";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-02-20_GONB_08H_393067";"2019-02-20-GONB-SEN-010";"BRICQUEBEC EN COTENTIN";;;"pour la journée";;;;;;;;"M";1961;"7_Retraités";"F";1963;"5_Employés";"Récolte conforme";"Bon";"Oui";"";
"2019-02-20_GONB_08H_393067";"2019-02-20-GONB-SEN-010";"BRICQUEBEC EN COTENTIN";;;"pour la journée";;;;;;;;"M";1961;"7_Retraités";"M";1961;"7_Retraités";"Récolte conforme";"Bon";"Oui";"";
"2018-10-10_GUER_3B_393177";"2018-10-10-GUER-SEN-044";"ST NAZAIRE";;;"pour la journée";;;;;;;;"F";1953;"5_Employés";"M";1946;;;;;"";
"2019-03-08-GONB-SEN-001";"2019-03-08_GONB_08J_393246";;;;"pour la journée";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-08-GONB-SEN-003";"2019-03-08_GONB_08J_393252";;;;"pour la journée";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-005";"2019-02-22_GONB_08J_393262";;;;"pour la journée";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-007";"2019-02-22_GONB_08J_393268";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-008";"2019-02-22_GONB_08J_393274";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-02-22-GONB-SEN-009";"2019-02-22_GONB_08J_393280";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-02-22-GONB-SEN-010";"2019-02-22_GONB_08J_393286";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-011";"2019-02-22_GONB_08J_393292";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-012";"2019-02-22_GONB_08J_393298";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-013";"2019-02-22_GONB_08J_393304";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-014";"2019-02-22_GONB_08J_393310";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-015";"2019-02-22_GONB_08J_393316";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Demandait la taille de l'huître pied de cheval et la période de no kill pour le bar"
"2019-02-22-GONB-SEN-016";"2019-02-22_GONB_08J_393322";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-017";"2019-02-22_GONB_08J_393328";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-018";"2019-02-22_GONB_08J_393334";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-019";"2019-02-22_GONB_08J_393340";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-020";"2019-02-22_GONB_08J_393346";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-021";"2019-02-22_GONB_08J_393352";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-022";"2019-02-22_GONB_08J_393358";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-023";"2019-02-22_GONB_08J_393364";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-024";"2019-02-22_GONB_08J_393370";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-025";"2019-02-22_GONB_08J_393376";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-02-22-GONB-SEN-026";"2019-02-22_GONB_08J_393382";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-GONB-SEN-001";"2019-03-21_GONB_09B_393450";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-GONB-SEN-003";"2019-03-21_GONB_09B_393456";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-GONB-SEN-004";"2019-03-21_GONB_09B_393462";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-03-21-GONB-SEN-005";"2019-03-21_GONB_09B_393468";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-GONB-SEN-006";"2019-03-21_GONB_09B_393474";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-GONB-SEN-007";"2019-03-21_GONB_09B_393480";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-03-21-GONB-SEN-008";"2019-03-21_GONB_09B_393486";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-03-21-GONB-SEN-009";"2019-03-21_GONB_09B_393492";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-03-21-GONB-SEN-010";"2019-03-21_GONB_09B_393498";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-03-21-GONB-SEN-011";"2019-03-21_GONB_09B_393504";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-GONB-SEN-012";"2019-03-21_GONB_09B_393510";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-03-21-GONB-SEN-013";"2019-03-21_GONB_09B_393516";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-03-21-GONB-SEN-014";"2019-03-21_GONB_09B_393522";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-03-21-GONB-SEN-015";"2019-03-21_GONB_09B_393528";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-GONB-SEN-016";"2019-03-21_GONB_09B_393534";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-GONB-SEN-017";"2019-03-21_GONB_09B_393540";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-GONB-SEN-017";"2019-03-21_GONB_09B_393574";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-GONB-SEN-019";"2019-03-21_GONB_09B_393580";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-03-21-GONB-SEN-020";"2019-03-21_GONB_09B_393586";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-03-21-GONB-SEN-021";"2019-03-21_GONB_09B_393592";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-GONB-SEN-022";"2019-03-21_GONB_09B_393598";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-03-21-GONB-SEN-023";"2019-03-21_GONB_09B_393604";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";"Le pêcheur avait déjà été enquêté en février"
