"Libellé Sortie";"Code Enquète";"Heure début récolte";"Temps passé récolte";"Temps total Peche";"Nb pêcheurs récolte";"Panier vide";"Conformité maille";" Conformité quantité";"Tri du panier";"Espece";"Poids récolte";"Nb individus";"Volume récolté";"Type évaluation";"Poids maille";"Nb maille";"Volume maille";"Type évaluation maille";"Taille échantillon"
"Galon d_Or_03/08/2015_JS_S01978";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01979";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01980";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01981";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01982";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01983";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01984";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01985";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01986";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01987";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01988";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01989";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01990";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_03/08/2015_JS_S01991";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S01992";;;;;;"Non renseigné";;;
"Galon d_Or_13/08/2015_JBB_S01993";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S01994";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S01995";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_13/08/2015_JBB_S01996";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S01997";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S01998";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S01999";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S02000";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S02001";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S02002";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S02003";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S02004";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S02005";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S02006";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S02007";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S02008";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S02009";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S02010";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S02011";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S02012";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S02013";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S02014";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_13/08/2015_JBB_S02015";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S02016";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S02017";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_13/08/2015_JBB_S02018";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S02019";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_13/08/2015_JBB_S02020";;;;;;"Non renseigné";;;
"Galon d_Or_13/08/2015_JBB_S02021";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2015_JBB_S02022";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_JBB_S02023";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_JBB_S02024";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_JBB_S02025";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_JBB_S02026";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_17/08/2015_JBB_S02027";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_JBB_S02028";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_JBB_S02029";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_JBB_S02030";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_JBB_S02031";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_JBB_S02032";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_JBB_S02033";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_JBB_S02034";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_JBB_S02035";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_JBB_S02036";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_JBB_S02037";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_JBB_S02038";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_JBB_S02039";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_JBB_S02040";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_JBB_S02041";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_AP_S02042";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2015_AP_S02043";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_17/08/2015_AP_S02044";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_AP_S02045";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_AP_S02046";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_AP_S02047";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_AP_S02048";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_AP_S02049";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_AP_S02050";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_AP_S02051";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_AP_S02052";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_17/08/2015_AP_S02053";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_17/08/2015_AP_S02054";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_AP_S02055";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2015_AP_S02056";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_17/08/2015_AP_S02057";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2015_AP_S02058";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_AP_S02059";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2015_AP_S02060";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_17/08/2015_AP_S02061";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2015_AP_S02062";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2015_AP_S02063";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_17/08/2015_AP_S02064";;;;;;"Non renseigné";;;
"Galon d_Or_05/08/2016_ZG_S02084";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_05/08/2016_ZG_S02085";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_05/08/2016_ZG_S02086";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_05/08/2016_ZG_S02087";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_ZG_S02088";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_ZG_S02089";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2016_ZG_S02090";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_ZG_S02091";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_17/08/2016_ZG_S02092";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2016_ZG_S02093";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_17/08/2016_ZG_S02094";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2016_ZG_S02095";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_ZG_S02096";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2016_ZG_S02097";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_ZG_S02098";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2016_ZG_S02099";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_ZG_S02100";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_ZG_S02101";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2016_ZG_S02102";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_ZG_S02103";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_ZG_S02104";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_ZG_S02105";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_ZG_S02106";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_25/07/2016_AP_S02107";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_25/07/2016_AP_S02108";;;;;;"Non renseigné";;;
"Galon d_Or_25/07/2016_AP_S02109";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_25/07/2016_AP_S02110";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_25/07/2016_AP_S02111";;;;;;"Non renseigné";;;
"Galon d_Or_25/07/2016_AP_S02112";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_25/07/2016_AP_S02113";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_25/07/2016_AP_S02114";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_25/07/2016_AP_S02115";;;;;;"Non renseigné";;;
"Galon d_Or_25/07/2016_AP_S02116";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_25/07/2016_MC_S02117";;;;;;"Non renseigné";;;
"Galon d_Or_25/07/2016_MC_S02118";;;;;;"Non renseigné";;;
"Galon d_Or_25/07/2016_MC_S02119";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_25/07/2016_MC_S02120";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_25/07/2016_MC_S02121";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_25/07/2016_MC_S02122";;;;;;"Non renseigné";;;
"Galon d_Or_25/07/2016_MC_S02123";;;;;;"Non renseigné";;;
"Galon d_Or_25/07/2016_MC_S02124";;;;;;"Non renseigné";;;
"Galon d_Or_25/07/2016_MC_S02125";;;;;;"Non renseigné";;;
"Galon d_Or_25/07/2016_MC_S02126";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02127";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2016_SO_S02128";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02129";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02130";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02131";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2016_SO_S02132";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02133";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02134";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2016_SO_S02135";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2016_SO_S02136";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02137";;;;;;"Non";"Conformité > 90%";;
"Galon d_Or_17/08/2016_SO_S02138";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02139";;;;;;"Non renseigné";;;
"Galon d_Or_17/08/2016_SO_S02140";;;;;;"Non";"Conformité < 50%";;
"Galon d_Or_17/08/2016_SO_S02141";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02142";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02143";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02144";;;;;;"Non";"Conformité entre 50% et 90%";;
"Galon d_Or_17/08/2016_SO_S02145";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02157";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02158";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02159";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02160";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02161";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02162";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02163";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02164";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02165";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02166";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02167";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02168";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02169";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02170";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02171";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02172";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02173";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02174";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02175";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02176";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02177";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02178";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02179";;;;;;"Non";"Conformité > 90%";;
"le Jamblet_04/07/2015_RC et EPdB_S02180";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_30/08/2015_RC_S02181";;;;;;"Non renseigné";;;
"Le Jamblet_30/08/2015_RC_S02182";;;;;;"Non renseigné";;;
"Le Jamblet_31/08/2015_MJ_S02183";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_31/08/2015_MJ_S02184";;;;;;"Non renseigné";;;
"Le Jamblet_31/08/2015_MJ_S02185";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_31/08/2015_MJ_S02186";;;;;;"Non";"Conformité entre 50% et 90%";;
"Le Jamblet_31/08/2015_MJ_S02187";;;;;;"Non";"Conformité entre 50% et 90%";;
"Le Jamblet_31/08/2015_MJ_S02188";;;;;;"Non";"Conformité entre 50% et 90%";;
"Le Jamblet_31/08/2015_MJ_S02189";;;;;;"Non renseigné";;;
"Le Jamblet_31/08/2015_MJ_S02190";;;;;;"Non renseigné";;;
"Le Jamblet_31/08/2015_MJ_S02191";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_31/08/2015_MJ_S02192";;;;;;"Non renseigné";;;
"Le Jamblet_31/08/2015_MJ_S02193";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_31/08/2015_MJ_S02194";;;;;;"Non";"Conformité entre 50% et 90%";;
"Le Jamblet_31/08/2015_MJ_S02195";;;;;;"Non";"Conformité entre 50% et 90%";;
"Le Jamblet_31/08/2015_MJ_S02196";;;;;;"Non";"Conformité entre 50% et 90%";;
"Le Jamblet_31/08/2015_MJ_S02197";;;;;;"Non renseigné";;;
"Le Jamblet_31/08/2015_MJ_S02198";;;;;;"Non renseigné";;;
"Le Jamblet_05/07/2016_CD_S02287";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_05/07/2016_CD_S02288";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_05/07/2016_CD_S02289";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_05/07/2016_CD_S02290";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_05/07/2016_CD_S02291";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_06/07/2016_AL_S02292";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_06/07/2016_AL_S02293";;;;;;"Non";"Conformité entre 50% et 90%";;
"Le Jamblet_06/07/2016_AL_S02294";;;;;;"Non renseigné";;;
"Le Jamblet_06/07/2016_AL_S02295";;;;;;"Non";"Conformité entre 50% et 90%";;
"Le Jamblet_06/07/2016_AL_S02296";;;;;;"Non";"Conformité entre 50% et 90%";;
"Le Jamblet_06/07/2016_AL_S02297";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_19/08/2016_RC_S02298";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_19/08/2016_RC_S02299";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_19/08/2016_RC_S02300";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_19/08/2016_RC_S02301";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_19/08/2016_RC_S02302";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_19/08/2016_RC_S02303";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_19/08/2016_RC_S02304";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_19/08/2016_RC_S02305";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_19/08/2016_RC_S02306";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02317";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02318";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02319";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02320";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02321";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02322";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02323";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02324";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02325";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02326";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02327";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02328";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02329";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02330";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02331";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02332";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02333";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02334";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02335";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02336";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02337";;;;;;"Non";"Conformité > 90%";;
"Le Jamblet_04/07/2015_RC et EPdB_S02338";;;;;;"Non renseigné";;;
"Le Jamblet_04/07/2015_RC et EPdB_S02339";;;;;;"Non";"Conformité > 90%";;
"le Jamblet_20/08/2016_AC_S02340";;;;;;"Non";"Conformité entre 50% et 90%";;
"le Jamblet_20/08/2016_AC_S02341";;;;;;"Non renseigné";;;
"le Jamblet_20/08/2016_AC_S02342";;;;;;"Non renseigné";;;
"le Jamblet_20/08/2016_AC_S02343";;;;;;"Non";"Conformité > 90%";;
"le Jamblet_20/08/2016_AC_S02344";;;;;;"Non";"Conformité < 50%";;
"le Jamblet_20/08/2016_AC_S02345";;;;;;"Non";"Conformité > 90%";;
"le Jamblet_20/08/2016_AC_S02346";;;;;;"Non";"Conformité > 90%";;
"le Jamblet_20/08/2016_AC_S02347";;;;;;"Non";"Conformité < 50%";;
"le Jamblet_20/08/2016_AC_S02348";;;;;;"Non";"Conformité > 90%";;
"le Jamblet_20/08/2016_AC_S02349";;;;;;"Non";"Conformité < 50%";;
"le Jamblet_20/08/2016_AC_S02350";;;;;;"Non";"Conformité entre 50% et 90%";;
"le Jamblet_20/08/2016_AC_S02351";;;;;;"Non";"Conformité > 90%";;
"le Jamblet_20/08/2016_AC_S02352";;;;;;"Non";"Conformité < 50%";;
"le Jamblet_20/08/2016_AC_S02353";;;;;;"Non";"Conformité > 90%";;
"le Jamblet_20/08/2016_AC_S02354";;;;;;"Non";"Conformité entre 50% et 90%";;
"le Jamblet_20/08/2016_AC_S02355";;;;;;"Non";"Conformité > 90%";;
"La Bree_13/08/2014_AP_S02388";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02389";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02390";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02391";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02392";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02393";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02394";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02395";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02396";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02397";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02398";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02399";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02400";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02401";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02402";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02403";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02404";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02405";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02406";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02407";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02408";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02409";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_AP_S02410";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02411";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02412";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02413";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02414";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02415";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02416";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02417";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02418";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02419";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02420";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02421";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02422";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02423";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02424";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02425";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02426";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02427";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02428";;;;;;"Non renseigné";;;
"La Bree_13/08/2014_JBB_S02429";;;;;;"Non renseigné";;;
"La Bree_01/07/2015_SO_S02441";;;;;;"Non";"Conformité < 50%";;
"La Bree_01/07/2015_SO_S02442";;;;;;"Non renseigné";;;
"La Bree_01/07/2015_SO_S02443";;;;;;"Non";"Conformité > 90%";;
"La Bree_01/07/2015_SO_S02444";;;;;;"Non";"Conformité entre 50% et 90%";;
"La Bree_01/07/2015_SO_S02445";;;;;;"Non";"Conformité < 50%";;
"La Bree_01/07/2015_SO_S02446";;;;;;"Non";"Conformité > 90%";;
"La Bree_01/07/2015_SO_S02447";;;;;;"Non";"Conformité > 90%";;
"La Bree_01/07/2015_SO_S02448";;;;;;"Non";"Conformité > 90%";;
"La Bree_01/07/2015_LL_S02449";;;;;;"Non";"Conformité > 90%";;
"La Bree_01/07/2015_LL_S02450";;;;;;"Non renseigné";;;
"La Bree_01/07/2015_LL_S02451";;;;;;"Non";"Conformité > 90%";;
"La Bree_01/07/2015_LL_S02452";;;;;;"Non";"Conformité > 90%";;
"La Bree_17/07/2015_JBB_S02453";;;;;;"Non";"Conformité > 90%";;
"La Bree_17/07/2015_JBB_S02454";;;;;;"Non renseigné";;;
"La Bree_17/07/2015_JBB_S02455";;;;;;"Non renseigné";;;
"La Bree_17/07/2015_JBB_S02456";;;;;;"Non renseigné";;;
"La Bree_17/07/2015_JBB_S02457";;;;;;"Non";"Conformité > 90%";;
"La Bree_17/07/2015_JBB_S02458";;;;;;"Non renseigné";;;
"La Bree_17/07/2015_JBB_S02459";;;;;;"Non";"Conformité > 90%";;
"La Bree_17/07/2015_JBB_S02460";;;;;;"Non";"Conformité > 90%";;
