"Libellé Sortie";"Code Enquète";"Heure début récolte";"Temps passé récolte";"Temps total Peche";"Nb pêcheurs récolte";"Panier vide";"Conformité maille";" Conformité quantité";"Tri du panier";"Espece";"Poids récolte";"Nb individus";"Volume récolté";"Type évaluation";"Poids maille";"Nb maille";"Volume maille";"Type évaluation maille";"Taille échantillon"
"2019-08-02-ARMO-SEN-131";"2019-08-02_ARMO_059_421037";;;;;"Oui";;;
"2019-08-02-ARMO-SEN-132";"2019-08-02_ARMO_059_421043";;;;;"Non";"Conformité < 50%";;"Complet"
"2019-08-02-ARMO-SEN-133";"2019-08-02_ARMO_059_421049";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-08-02-ARMO-SEN-134";"2019-08-02_ARMO_059_421055";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-08-02-ARMO-SEN-135";"2019-08-02_ARMO_059_421061";;;;;"Non";;"Non renseigné";"Non réalisé"
"2019-08-02-ARMO-SEN-136";"2019-08-02_ARMO_059_421067";;;;;"Non";"Conformité < 50%";;"Complet"
"2019-08-02-ARMO-SEN-137";"2019-08-02_ARMO_059_421073";;;;;"Non";"Conformité entre 50% et 90%";;"Complet"
"2019-08-02-ARMO-SEN-138";"2019-08-02_ARMO_059_421079";;;;;"Non";;"Non renseigné";"Non réalisé"
"2019-08-02-ARMO-SEN-139";"2019-08-02_ARMO_059_421085";;;;;"Non";"Conformité > 90%";;"Complet"
"2019-08-02-ARMO-SEN-140";"2019-08-02_ARMO_059_421091";;;;;"Non";"Conformité entre 50% et 90%";;"Partiel"
"2019-08-02-ARMO-SEN-141";"2019-08-02_ARMO_059_421097";;;;;"Non";;"Non renseigné";"Non réalisé"
"2019-08-02-ARMO-SEN-142";"2019-08-02_ARMO_059_421103";;;;;"Non";"Conformité < 50%";"Non Conforme";"Complet"
"2019-08-02-ARMO-SEN-143";"2019-08-02_ARMO_059_421109";;;;;"Non";"Conformité entre 50% et 90%";;"Complet"
"2019-08-02-ARMO-SEN-144";"2019-08-02_ARMO_059_421115";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-08-02-ARMO-SEN-145";"2019-08-02_ARMO_059_421121";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-08-02-ARMO-SEN-146";"2019-08-02_ARMO_059_421127";;;;;"Non";"Conformité entre 50% et 90%";;"Complet"
"2019-08-02-ARMO-SEN-147";"2019-08-02_ARMO_059_421133";;;;;"Non";"Conformité < 50%";"Non Conforme";"Complet"
"2019-08-02-ARMO-SEN-149";"2019-08-02_ARMO_059_421176";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-08-02-ARMO-SEN-150";"2019-08-02_ARMO_059_421182";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-28-ARMO-SEN-078";"2019-09-28_ARMO_059_421188";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-28-ARMO-SEN-080";"2019-09-28_ARMO_059_421194";;;;;"Oui";;;
"2019-09-28-ARMO-SEN-081";"2019-09-28_ARMO_059_421202";;;;;"Oui";;;
"2019-09-28-ARMO-SEN-082";"2019-09-28_ARMO_059_421208";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-28-ARMO-SEN-083";"2019-09-28_ARMO_059_421214";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-28-ARMO-SEN-084";"2019-09-28_ARMO_059_421220";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-28-ARMO-SEN-085";"2019-09-28_ARMO_059_421226";;;;;"Oui";;;
"2019-09-28-ARMO-SEN-086";"2019-09-28_ARMO_059_421232";;;;;"Oui";;;
"2019-09-28-ARMO-SEN-087";"2019-09-28_ARMO_059_421238";;;;;"Oui";;;
"2019-09-28-ARMO-SEN-088";"2019-09-28_ARMO_059_421244";;;;;"Oui";;;
"2019-09-28-ARMO-SEN-089";"2019-09-28_ARMO_059_421250";;;;;"Oui";;;
"2019-09-28-ARMO-SEN-090";"2019-09-28_ARMO_059_421256";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-28-ARMO-SEN-091";"2019-09-28_ARMO_059_421262";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-09-28-ARMO-SEN-092";"2019-09-28_ARMO_059_421268";;;;;"Oui";;;
"2019-09-28-ARMO-SEN-093";"2019-09-28_ARMO_059_421274";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-09-28-ARMO-SEN-094";"2019-09-28_ARMO_059_421280";;;;;"Oui";;;
"2019-09-28-ARMO-SEN-095";"2019-09-28_ARMO_059_421286";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-28-ARMO-SEN-096";"2019-09-28_ARMO_059_421292";;;;;"Oui";;;
"2019-09-28-ARMO-SEN-097";"2019-09-28_ARMO_059_421298";;;;;"Oui";;;
"2019-09-28-ARMO-SEN-098";"2019-09-28_ARMO_059_421304";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-01-ARMO-SEN-024";"2019-09-01_ARMO_059_421310";;;;;"Oui";;;
"2019-09-01-ARMO-SEN-026";"2019-09-01_ARMO_059_421316";;;;;"Oui";;;
"2019-09-01-ARMO-SEN-027";"2019-09-01_ARMO_059_421322";;;;;"Oui";;;
"2019-09-01-ARMO-SEN-028";"2019-09-01_ARMO_059_421328";;;;;"Oui";;;
"2019-09-01-ARMO-SEN-029";"2019-09-01_ARMO_059_421334";;;;;"Oui";;;
"2019-09-01-ARMO-SEN-030";"2019-09-01_ARMO_059_421340";;;;;"Oui";;;
"2019-09-01-ARMO-SEN-031";"2019-09-01_ARMO_059_421346";;;;;"Oui";;;
"2019-09-01-ARMO-SEN-032";"2019-09-01_ARMO_059_421352";;;;;"Oui";;;
"2019-09-01-ARMO-SEN-033";"2019-09-01_ARMO_059_421358";;;;;"Oui";;;
"2019-09-01-ARMO-SEN-034";"2019-09-01_ARMO_059_421364";;;;;"Oui";;;
"2019-09-01-ARMO-SEN-035";"2019-09-01_ARMO_059_421370";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-01-ARMO-SEN-036";"2019-09-01_ARMO_059_421376";;;;;"Oui";;;
"2019-09-01-ARMO-SEN-037";"2019-09-01_ARMO_059_421382";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-01-ARMO-SEN-038";"2019-09-01_ARMO_059_421388";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-01-ARMO-SEN-039";"2019-09-01_ARMO_059_421394";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-01-ARMO-SEN-040";"2019-09-01_ARMO_059_421400";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-01-ARMO-SEN-041";"2019-09-01_ARMO_059_421406";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-01-ARMO-SEN-042";"2019-09-01_ARMO_059_421412";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-01-ARMO-SEN-043";"2019-09-01_ARMO_059_421418";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-01-ARMO-SEN-044";"2019-09-01_ARMO_059_421424";;;;;"Non";"Conformité < 50%";"Non Conforme";"Complet"
"2019-09-01-ARMO-SEN-045";"2019-09-01_ARMO_059_421430";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-01-ARMO-SEN-046";"2019-09-01_ARMO_059_421436";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-01-ARMO-SEN-047";"2019-09-01_ARMO_059_421442";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-01-ARMO-SEN-048";"2019-09-01_ARMO_059_421448";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-02-ARMO-SEN-112";"2019-09-02_ARMO_105_421454";;;;;"Oui";;;
"2019-09-02-ARMO-SEN-114";"2019-09-02_ARMO_105_421460";;;;;"Oui";;;
"2019-09-02-ARMO-SEN-115";"2019-09-02_ARMO_105_421466";;;;;"Oui";;;
"2019-09-02-ARMO-SEN-116";"2019-09-02_ARMO_105_421472";;;;;"Oui";;;
"2019-09-02-ARMO-SEN-117";"2019-09-02_ARMO_103_421478";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-02-ARMO-SEN-118";"2019-09-02_ARMO_103_421484";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-02-ARMO-SEN-119";"2019-09-02_ARMO_103_421490";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-02-ARMO-SEN-120";"2019-09-02_ARMO_106_421496";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-02-ARMO-SEN-121";"2019-09-02_ARMO_106_421502";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Partiel"
"2019-09-02-ARMO-SEN-122";"2019-09-02_ARMO_106_421508";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-02-ARMO-SEN-123";"2019-09-02_ARMO_106_421514";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Partiel"
"2019-09-02-ARMO-SEN-124";"2019-09-02_ARMO_103_421522";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-02-ARMO-SEN-125";"2019-09-02_ARMO_104_421528";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-02-ARMO-SEN-126";"2019-09-02_ARMO_104_421534";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-02-ARMO-SEN-127";"2019-09-02_ARMO_104_421540";;;;;"Non";;"Non renseigné";
"2019-09-02-ARMO-SEN-128";"2019-09-02_ARMO_104_421546";;;;;"Non";;"Non renseigné";
"2019-09-02-ARMO-SEN-129";"2019-09-02_ARMO_105_421552";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-02-ARMO-SEN-130";"2019-09-02_ARMO_103_421558";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-02-ARMO-SEN-131";"2019-09-02_ARMO_103_421564";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-02-ARMO-SEN-132";"2019-09-02_ARMO_103_421570";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-02-ARMO-SEN-133";"2019-09-02_ARMO_105_421576";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-02-ARMO-SEN-134";"2019-09-02_ARMO_105_421582";;;;;"Non";;"Non renseigné";
"2019-09-02-ARMO-SEN-135";"2019-09-02_ARMO_105_421588";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-30-ARMO-SEN-099";"2019-09-30_ARMO_105_421594";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-30-ARMO-SEN-100";"2019-09-30_ARMO_105_421600";;;;;"Oui";;;
"2019-09-30-ARMO-SEN-101";"2019-09-30_ARMO_105_421606";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-30-ARMO-SEN-126";"2019-09-30_ARMO_105_421612";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-103";"2019-09-30_ARMO_105_421618";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-104";"2019-09-30_ARMO_105_421624";;;;;"Non renseigné";;"Non renseigné";"Non renseigné"
"2019-09-30-ARMO-SEN-105";"2019-09-30_ARMO_105_421629";;;;;"Non";"Conformité < 50%";"Conforme";"Complet"
"2019-09-30-ARMO-SEN-106";"2019-09-30_ARMO_104_421635";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-107";"2019-09-30_ARMO_104_421641";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-108";"2019-09-30_ARMO_104_421647";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Partiel"
"2019-09-30-ARMO-SEN-109";"2019-09-30_ARMO_104_421653";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Partiel"
"2019-09-30-ARMO-SEN-110";"2019-09-30_ARMO_104_421659";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-111";"2019-09-30_ARMO_104_421665";;;;;"Non";"Conformité > 90%";"Non Conforme";"Partiel"
"2019-09-30-ARMO-SEN-112";"2019-09-30_ARMO_104_421671";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-113";"2019-09-30_ARMO_104_421677";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Partiel"
"2019-09-30-ARMO-SEN-114";"2019-09-30_ARMO_104_421683";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Partiel"
"2019-09-30-ARMO-SEN-115";"2019-09-30_ARMO_104_421689";;;;;"Non renseigné";;"Non renseigné";"Non renseigné"
"2019-09-30-ARMO-SEN-116";"2019-09-30_ARMO_104_421695";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-117";"2019-09-30_ARMO_104_421701";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-118";"2019-09-30_ARMO_104_421707";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-119";"2019-09-30_ARMO_106_421713";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-120";"2019-09-30_ARMO_106_421719";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-121";"2019-09-30_ARMO_106_421725";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-122";"2019-09-30_ARMO_106_421731";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-123";"2019-09-30_ARMO_106_421737";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-124";"2019-09-30_ARMO_106_421743";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-09-30-ARMO-SEN-125";"2019-09-30_ARMO_106_421751";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-09-30-ARMO-SEN-126";"2019-09-30_ARMO_106_421757";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-10-29-ARMO-SEN-026";"2019-10-29_ARMO_106_421763";;;;;"Non renseigné";;"Non renseigné";
"2019-10-29-ARMO-SEN-027";"2019-10-29_ARMO_106_421769";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-10-29-ARMO-SEN-028";"2019-10-29_ARMO_105_421775";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-10-29-ARMO-SEN-029";"2019-10-29_ARMO_105_421781";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-10-29-ARMO-SEN-030";"2019-10-29_ARMO_105_421787";;;;;"Oui";;;
"2019-10-29-ARMO-SEN-031";"2019-10-29_ARMO_105_421793";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-07-05-ARMO-SEN-059";"2019-07-05_ARMO_105_421799";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-07-05-ARMO-SEN-060";"2019-07-05_ARMO_105_421805";;;;;"Non";"Conformité < 50%";"Non Conforme";"Complet"
"2019-07-05-ARMO-SEN-061";"2019-07-05_ARMO_105_421811";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-07-05-ARMO-SEN-062";"2019-07-05_ARMO_105_421817";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-07-05-ARMO-SEN-063";"2019-07-05_ARMO_105_421823";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-07-05-ARMO-SEN-064";"2019-07-05_ARMO_104_421829";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-07-05-ARMO-SEN-065";"2019-07-05_ARMO_104_421835";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Non renseigné"
"2019-07-05-ARMO-SEN-066";"2019-07-05_ARMO_105_421841";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-07-05-ARMO-SEN-067";"2019-07-05_ARMO_105_421847";;;;;"Non";"Conformité < 50%";"Non Conforme";"Complet"
"2019-08-30-ARMO-SEN-081";"2019-08-30_ARMO_104_421853";;;;;"Oui";;;
"2019-08-30-ARMO-SEN-082";"2019-08-30_ARMO_104_421859";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-08-30-ARMO-SEN-083";"2019-08-30_ARMO_105_421865";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-08-30-ARMO-SEN-084";"2019-08-30_ARMO_105_421871";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-08-30-ARMO-SEN-085";"2019-08-30_ARMO_105_421877";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-08-30-ARMO-SEN-086";"2019-08-30_ARMO_105_421883";;;;;"Oui";;;
"2019-08-30-ARMO-SEN-087";"2019-08-30_ARMO_104_421889";;;;;"Non";"Conformité < 50%";"Non Conforme";"Complet"
"2019-08-30-ARMO-SEN-088";"2019-08-30_ARMO_104_421895";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Partiel"
"2019-08-30-ARMO-SEN-089";"2019-08-30_ARMO_105_421903";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-08-30-ARMO-SEN-090";"2019-08-30_ARMO_103_421909";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-08-30-ARMO-SEN-091";"2019-08-30_ARMO_106_421915";;;;;"Non renseigné";;"Non renseigné";
"2019-08-30-ARMO-SEN-092";"2019-08-30_ARMO_106_421921";;;;;"Oui";;;
"2019-08-30-ARMO-SEN-093";"2019-08-30_ARMO_106_421927";;;;;"Oui";;;
"2019-08-30-ARMO-SEN-094";"2019-08-30_ARMO_106_421933";;;;;"Oui";;;
"2019-08-30-ARMO-SEN-095";"2019-08-30_ARMO_106_421938";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-08-30-ARMO-SEN-096";"2019-08-30_ARMO_106_421944";;;;;"Oui";;;
"2019-08-30-ARMO-SEN-097";"2019-08-30_ARMO_106_421950";;;;;"Non renseigné";;"Non renseigné";
"2019-08-30-ARMO-SEN-098";"2019-08-30_ARMO_105_421956";;;;;"Non";"Conformité > 90%";"Non Conforme";
"2019-03-23-ARMO-SEN-052";"2019-03-23_ARMO_053_421994";"15:30";45;45;4;"Non";;;;"Couteaux";;22;;"Mesurée";;1.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-055";"2019-03-23_ARMO_053_422003";"13:30";150;180;9;"Non";;;;"Coquille Saint-Jacques";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-23-ARMO-SEN-055";"2019-03-23_ARMO_053_422003";"13:30";150;180;9;"Non";;;;"Couteaux";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-23-ARMO-SEN-055";"2019-03-23_ARMO_053_422003";"13:30";150;180;9;"Non";;;;"Bucarde rouge";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-23-ARMO-SEN-055";"2019-03-23_ARMO_053_422013";"15:00";40;60;2;"Oui";;;
"2019-03-23-ARMO-SEN-056";"2019-03-23_ARMO_053_422021";"14:30";60;105;2;"Non";;;;"Coquille Saint-Jacques";;2;;"Mesurée";;1.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-056";"2019-03-23_ARMO_053_422021";"14:30";60;105;2;"Non";;;;"Bucarde rouge";;1;;"Mesurée";;1.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-056";"2019-03-23_ARMO_053_422021";"14:30";60;105;2;"Non";;;;"Coques";;20;;"Mesurée";;20.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-057";"2019-03-23_ARMO_053_422030";"15:00";15;602;2;"Non";;;;"Coques";;10;;"Mesurée";;10.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-058";"2019-03-23_ARMO_053_422037";"14:00";75;90;1;"Oui";;;
"2019-03-23-ARMO-SEN-059";"2019-03-23_ARMO_053_422043";"14:00";60;90;1;"Oui";;;
"2019-03-23-ARMO-SEN-060";"2019-03-23_ARMO_053_422049";"14:30";30;90;1;"Non";;;;"Coques";1000.0;;;"Estimée";;;;"Non renseignée";0.0
"2019-03-23-ARMO-SEN-061";"2019-03-23_ARMO_053_422056";"14:20";35;70;1;"Non";;;;"Coques";;50;;"Mesurée";;50.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-062";"2019-03-23_ARMO_053_422063";"14:00";40;120;1;"Non";;;;"Coques";;5;;"Mesurée";;5.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-063";"2019-03-23_ARMO_053_422070";"14:00";40;65;2;"Non";;;;"Moules";;;1.5;"Estimée";;;1.5;"Estimée";50.0
"2019-03-23-ARMO-SEN-064";"2019-03-23_ARMO_053_422077";"14:40";10;60;2;"Non";;;;"Palourdes";;8;;"Mesurée";;6.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-064";"2019-03-23_ARMO_053_422077";"14:40";10;60;2;"Non";;;;"Moules";;45;;"Mesurée";;45.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-065";"2019-03-23_ARMO_053_422086";"14:25";30;90;1;"Oui";;;
"2019-03-23-ARMO-SEN-066";"2019-03-23_ARMO_053_422092";"13:30";95;150;2;"Non";;;;"Algues";50.0;;;"Estimée";50.0;;;"Estimée";100.0
"2019-03-23-ARMO-SEN-066";"2019-03-23_ARMO_053_422092";"13:30";95;150;2;"Non";;;;"Bigorneau";;46;;"Mesurée";;46.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-067";"2019-03-23_ARMO_053_422102";"13:40";90;140;1;"Non";;;;"Huître creuse";;36;;"Mesurée";;36.0;;"Mesurée";80.0
"2019-03-23-ARMO-SEN-067";"2019-03-23_ARMO_053_422102";"13:40";90;140;1;"Non";;;;"Moules";;55;;"Mesurée";;55.0;;"Mesurée";80.0
"2019-03-23-ARMO-SEN-068";"2019-03-23_ARMO_053_422113";"15:00";30;60;2;"Non";;;;"Palourdes";;13;;"Mesurée";;12.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-069";"2019-03-23_ARMO_053_422122";"14:45";60;95;2;"Non";;;;"Moules";;;5.0;"Mesurée";;;4.95;"Estimée";50.0
"2019-03-23-ARMO-SEN-070";"2019-03-23_ARMO_053_422132";"13:45";125;125;1;"Non";;;;"Moules";;200;;"Estimée";;200.0;;"Estimée";20.0
"2019-03-23-ARMO-SEN-071";"2019-03-23_ARMO_053_422144";"15:00";70;70;2;"Non";;;;"Moules";;;5.0;"Mesurée";;;5.0;"Mesurée";50.0
"2019-03-23-ARMO-SEN-071";"2019-03-23_ARMO_053_422144";"15:00";70;70;2;"Non";;;;"Huître creuse";;25;;"Mesurée";;25.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-072";"2019-03-23_ARMO_053_422153";"14:06";30;75;1;"Non";;;;"Bigorneau";;200;;"Estimée";;200.0;;"Estimée";100.0
"2019-03-23-ARMO-SEN-073";"2019-03-23_ARMO_053_422160";"13:43";60;75;2;"Oui";;;
"2019-03-23-ARMO-SEN-074";"2019-03-23_ARMO_053_422166";"14:08";30;60;2;"Non";;;;"Coquille Saint-Jacques";;2;;"Mesurée";;0.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-075";"2019-03-23_ARMO_053_422173";"13:30";90;180;1;"Oui";;;
"2019-03-23-ARMO-SEN-076";"2019-03-23_ARMO_053_422179";"14:30";40;190;3;"Non";;;;"Bucarde rouge";;2;;"Mesurée";;2.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-077";"2019-03-23_ARMO_053_422188";"15:05";20;20;1;"Non";;;;"Coquille Saint-Jacques";;3;;"Mesurée";;0.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-077";"2019-03-23_ARMO_053_422188";"15:05";20;20;1;"Non";;;;"Moules";;250;;"Mesurée";;250.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-078";"2019-03-23_ARMO_053_422196";"14:30";60;120;2;"Non";;;;"Coquille Saint-Jacques";;1;;"Mesurée";;0.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-078";"2019-03-23_ARMO_053_422196";"14:30";60;120;2;"Non";;;;"Etrille";;2;;"Mesurée";;2.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-078";"2019-03-23_ARMO_053_422196";"14:30";60;120;2;"Non";;;;"Moules";;4;;"Mesurée";;4.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-079";"2019-03-23_ARMO_053_422206";"15:07";30;90;3;"Oui";;;
"2019-03-23-ARMO-SEN-080";"2019-03-23_ARMO_053_422214";"13:45";120;150;3;"Non";;;;"Etrille";;4;;"Mesurée";;2.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-081";"2019-03-23_ARMO_053_422221";"14:52";90;90;3;"Non";;;;"Moules";;150;;"Estimée";;150.0;;"Estimée";20.0
"2019-03-23-ARMO-SEN-081";"2019-03-23_ARMO_053_422221";"14:52";90;90;3;"Non";;;;"Huître creuse";;30;;"Estimée";;30.0;;"Estimée";20.0
"2019-03-23-ARMO-SEN-082";"2019-03-23_ARMO_053_422231";"16:05";2;60;;"Oui";;;
"2019-03-23-ARMO-SEN-083";"2019-03-23_ARMO_053_422240";"15:00";80;80;2;"Non";;;;"Huître creuse";;50;;"Estimée";;;;"Estimée";0.0
"2019-03-23-ARMO-SEN-084";"2019-03-23_ARMO_053_422248";"14:08";30;90;2;"Non";;;;"Moules";;85;;"Mesurée";;85.0;;"Estimée";20.0
"2019-03-23-ARMO-SEN-084";"2019-03-23_ARMO_053_422248";"14:08";30;90;2;"Non";;;;"Huître creuse";;13;;"Mesurée";;13.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-085";"2019-03-23_ARMO_053_422259";"14:00";55;120;2;"Non";;;;"Moules";3500.0;;;"Mesurée";3500.0;;;"Estimée";10.0
"2019-03-23-ARMO-SEN-086";"2019-03-23_ARMO_053_422269";"14:45";30;30;2;"Non";;;;"Moules";1000.0;;;"Estimée";1000.0;;;"Estimée";10.0
"2019-03-23-ARMO-SEN-087";"2019-03-23_ARMO_053_422280";"14:00";85;120;2;"Non";;;;"Palourdes";;10;;"Mesurée";;10.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-087";"2019-03-23_ARMO_053_422280";"14:00";85;120;2;"Non";;;;"Praire";;5;;"Mesurée";;5.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-088";"2019-03-23_ARMO_053_422294";"15:10";30;50;1;"Non";;;;"Palourdes";;1;;"Estimée";;1.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-088";"2019-03-23_ARMO_053_422294";"15:10";30;50;1;"Non";;;;"Bucarde de Norvège";;2;;"Mesurée";;2.0;;"Estimée";100.0
"2019-03-23-ARMO-SEN-088";"2019-03-23_ARMO_053_422294";"15:10";30;50;1;"Non";;;;"Moules";;8;;"Mesurée";;8.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-088";"2019-03-23_ARMO_053_422294";"15:10";30;50;1;"Non";;;;"Bucarde rouge";;6;;"Mesurée";;6.0;;"Mesurée";100.0
"2019-03-23-ARMO-SEN-088";"2019-03-23_ARMO_053_422294";"15:10";30;50;1;"Non";;;;"Lutraire";;1;;"Mesurée";;1.0;;"Mesurée";100.0
