"Libellé Sortie";"Code Enquète";"Milieu(x)";"Espéces";"Outils ou techniques";"Conformité outil(s)";"Estimation Reglement";"Connaissance Reglement";"Premiere Peche";"Annee Premiere Peche";"Peche Chaque Annee";"Frequence Declaree Peche";"Mois de peche";"Nb Peches Annuelles";"Péche du jour";"Frequence Indiquee";"Espéces prélevées";"Prélèvement annuel poids";"Prélèvement annuel nombre";"Choix des marées";"Coefficient Maree Mini";"Coefficient Maree NSP";"Autre Sites fréquentés";"Départements";"Nom sites";"Motivation(s)";"Autres types de peche"
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00039";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00040";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00041";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00042";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00043";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00044";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00045";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00046";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00047";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00048";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00049";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00051";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00052";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00053";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_08/09/2014_E.Kerbellec_S00054";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_10/09/2014_Daviaud_S00055";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_10/09/2014_Daviaud_S00056";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_10/09/2014_Daviaud_S00057";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_10/09/2014_Daviaud_S00058";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_10/09/2014_Daviaud_S00059";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_10/09/2014_Daviaud_S00060";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_10/09/2014_Daviaud_S00061";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_10/09/2014_Daviaud_S00062";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_10/09/2014_Daviaud_S00063";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_10/09/2014_Daviaud_S00064";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_10/09/2014_Daviaud_S00065";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_19/04/2015_C.Pigot_S00066";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_19/04/2015_C.Pigot_S00067";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_19/04/2015_C.Pigot_S00068";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_19/04/2015_C.Pigot_S00069";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_19/04/2015_C.Pigot_S00070";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_19/04/2015_C.Pigot_S00071";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_19/04/2015_C.Pigot_S00072";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_19/04/2015_C.Pigot_S00073";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_28/09/2015_J.Vallée_S00103";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_28/09/2015_J.Vallée_S00104";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_28/09/2015_J.Vallée_S00105";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_28/09/2015_J.Vallée_S00106";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_28/09/2015_J.Vallée_S00107";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_24/10/2015_Justine VALLEE/Pauline MOMOT_S00108";"";"Champs de blocs | Massifs d'hermelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_24/12/2015_Justine VALLEE/Pauline MOMOT_S00109";"";"Champs de blocs | Massifs d'hermelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_24/02/2016_Justine VALLEE/Pauline MOMOT_S00110";"";"Champs de blocs | Massifs d'hermelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_24/04/2016_Justine VALLEE/Pauline MOMOT_S00111";"";"Champs de blocs | Massifs d'hermelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rochers et port de Jard_24/06/2016_Justine VALLEE/Pauline MOMOT_S00112";"";"Champs de blocs | Massifs d'hermelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Clemenceau_02/10/2016_Justine VALLEE/Pauline MOMOT_S00150";"";"Champs de blocs | Massifs d'hermelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Clemenceau_02/10/2016_Justine VALLEE/Pauline MOMOT_S00151";"";"Champs de blocs | Massifs d'hermelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Clemenceau_02/10/2016_Justine VALLEE/Pauline MOMOT_S00152";"";"Champs de blocs | Massifs d'hermelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00230";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00231";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00232";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00233";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00234";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00235";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00236";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00237";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00238";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00239";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00240";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00241";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00242";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00243";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00244";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_11/09/2014_E.Kerbellec_S00245";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_18/04/2015_J.Vuilleret_S00246";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_18/04/2015_J.Vuilleret_S00247";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_18/04/2015_J.Vuilleret_S00248";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_18/04/2015_J.Vuilleret_S00249";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_18/04/2015_J.Vuilleret_S00250";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_18/04/2015_J.Vuilleret_S00251";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_18/04/2015_J.Vuilleret_S00252";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_18/04/2015_J.Vuilleret_S00253";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_18/04/2015_J.Vuilleret_S00254";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00255";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00256";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00257";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00258";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00259";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00260";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00261";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00262";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00263";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00264";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00265";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00266";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00267";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00268";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00269";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00270";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00271";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00272";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00273";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00274";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00275";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00276";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_16/05/2015_J.Vuilleret_S00277";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_01/09/2015_J.Vallée_S00286";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_01/09/2015_J.Vallée_S00287";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_01/09/2015_J.Vallée_S00288";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_01/09/2015_J.Vallée_S00289";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_01/09/2015_J.Vallée_S00290";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_01/09/2015_J.Vallée_S00291";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_03/09/2015_J.Vuilleret_S00292";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_03/09/2015_J.Vuilleret_S00293";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_03/09/2015_J.Vuilleret_S00294";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_03/09/2015_J.Vuilleret_S00295";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Pointes du Grouin du Cou et de la Republique_03/09/2015_J.Vuilleret_S00296";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00339";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00340";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00341";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00342";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00343";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00344";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00345";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00346";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00347";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00348";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00349";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00350";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00351";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00352";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00353";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00354";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00355";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00356";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00357";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00358";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00359";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00360";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00361";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00362";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00363";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00364";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00365";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00366";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00367";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00368";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00369";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00370";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00371";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00372";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00373";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_08/09/2014_S. Bellour_S00374";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_12/09/2014_S. Bellour_S00375";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"La Belle Henriette_12/09/2014_S. Bellour_S00376";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
